Time_ps,V1_mag,V2_mag,V1_x,V1_y,V1_z,V2_x,V2_y,V2_z,R_distance
12.657,4.256706240776543,2.7423870546934026,-2.1438824241,-2.3572180277,-2.8225590059,-1.3841125819,1.2129878795,2.0331206365,76.37385172280874
12.658,4.257202593910875,2.7425665334433313,-2.1442596296,-2.3570562588,-2.823156099,-1.3842184275,1.2129753571,2.0332981381,76.37950765838937
12.659,4.257697781877232,2.7427461892920846,-2.1446276766,-2.3568970718,-2.8237561374,-1.3843213478,1.2129642744,2.033477006,76.38516439837798
12.66,4.2581911818331735,2.7429259153391237,-2.1449873263,-2.356740349,-2.8243577037,-1.3844219111,1.2129560706,2.0336558509,76.39082194509675
12.661,4.258682523014198,2.7431051799175004,-2.1453381664,-2.3565858387,-2.8249609145,-1.3845215427,1.2129501685,2.0338333301,76.39648029929954
12.662,4.259171626216165,2.7432843309528527,-2.1456805034,-2.3564344429,-2.8255645162,-1.3846206338,1.2129467756,2.0340095232,76.40213946205839
12.663,4.259658776467275,2.743463917343154,-2.146014865,-2.3562856505,-2.826168966,-1.3847178063,1.2129457874,2.0341861713,76.40779943022417
12.664,4.260142773560165,2.7436435634109735,-2.1463400569,-2.356139244,-2.8267735449,-1.3848124779,1.2129474013,2.0343630467,76.41346021017499
12.665,4.260623043469198,2.7438232425982814,-2.1466554754,-2.3559953543,-2.827377739,-1.3849045225,1.212951068,2.0345405272,76.41912179776001
12.666,4.261101002851865,2.7440026829215935,-2.1469623695,-2.3558553492,-2.8279815972,-1.3849965113,1.2129568102,2.0347164825,76.4247841945293
12.667,4.2615770539771445,2.7441822388764727,-2.1472604739,-2.3557197775,-2.8285854723,-1.3850882832,1.2129648734,2.0348913543,76.43044739860053
12.668,4.26205108026188,2.744362226631761,-2.1475500987,-2.35558801,-2.8291894796,-1.3851785497,1.2129757517,2.0350661518,76.43611141122447
12.669,4.26252291646255,2.74454255343207,-2.1478317009,-2.3554599312,-2.8297931215,-1.3852668395,1.2129889028,2.0352413942,76.44177623149623
12.67,4.2629941464040515,2.7447244269748587,-2.1481057953,-2.3553372391,-2.8303969818,-1.3853530924,1.2130049981,2.0354183511,76.44744186074563
12.671,4.263464392122238,2.74490847580961,-2.1483723198,-2.3552204332,-2.8310001253,-1.3854380112,1.2130248639,2.0355968995,76.45310830445588
12.672,4.263933027750958,2.7450930967442284,-2.1486325755,-2.3551077123,-2.8316021232,-1.3855222954,1.2130465096,2.0357755879,76.45877556101708
12.673,4.2643992623258615,2.745277207676047,-2.1488846886,-2.3549984359,-2.832203741,-1.3856061658,1.2130706189,2.0359523997,76.46444363065619
12.674,4.264863457657928,2.7454620711959903,-2.1491296004,-2.3548928961,-2.8328045681,-1.3856904107,1.2130967552,2.0361287613,76.47011251158767
12.675,4.265326045988832,2.745648316174754,-2.1493682809,-2.3547911465,-2.8334044766,-1.3857757145,1.2131264765,2.0363041269,76.47578220341792
12.676,4.265786888638223,2.74583482791749,-2.1496001536,-2.3546936967,-2.8340032734,-1.3858597301,1.2131590689,2.0364790164,76.4814527035007
12.677,4.266247271712661,2.746021021599014,-2.1498256058,-2.3545999981,-2.8346030581,-1.3859422998,1.213194312,2.0366528801,76.48712401325524
12.678,4.266705646460364,2.746208698336126,-2.1500433443,-2.3545090727,-2.8352032939,-1.3860237618,1.2132327205,2.0368276099,76.49279613368228
12.679,4.267163812552916,2.746398079456819,-2.1502549981,-2.3544223182,-2.835804294,-1.3861041552,1.2132749741,2.0370030729,76.49846906803883
12.68,4.267620864767796,2.7465895044950117,-2.1504615128,-2.3543383463,-2.836405133,-1.3861833777,1.2133218271,2.0371793474,76.50414281710535
12.681,4.268077565262101,2.7467824416768662,-2.1506611292,-2.3542587834,-2.8370069424,-1.3862613129,1.2133732517,2.0373558124,76.50981738302599
12.682,4.268532578061165,2.7469758163532334,-2.1508537499,-2.3541821873,-2.8376089839,-1.3863368242,1.2134271377,2.0375330493,76.51549276983471
12.683,4.268985623575648,2.7471709481986646,-2.1510395283,-2.3541082472,-2.8382109792,-1.3864102669,1.2134855539,2.0377113635,76.52116897693195
12.684,4.269436620933053,2.7473668059383667,-2.1512184154,-2.354036136,-2.8388135303,-1.3864822085,1.2135488752,2.0378887554,76.52684600658836
12.685,4.26988652736195,2.7475624666727105,-2.1513908472,-2.3539672181,-2.8394166153,-1.3865518783,1.2136163595,2.0380649472,76.53252385971754
12.686,4.2703335307320245,2.7477575859876455,-2.1515565725,-2.3538996825,-2.8400192013,-1.3866184778,1.2136879915,2.038240027,76.53820253554709
12.687,4.2707776486170115,2.74795281517634,-2.151714649,-2.3538343204,-2.8406213731,-1.3866830216,1.213764297,2.0384138695,76.54388203491636
12.688,4.271220044781112,2.7481487423130977,-2.1518658057,-2.3537709272,-2.8412244979,-1.3867448707,1.2138459069,2.0385873265,76.54956235612396
12.689,4.271660592914279,2.7483462534819476,-2.1520106582,-2.3537104333,-2.8418271489,-1.3868032364,1.2139316845,2.0387628057,76.55524350270169
12.69,4.272097983007086,2.748545342007592,-2.1521492903,-2.3536500861,-2.8424295736,-1.3868591233,1.2140219751,2.0389394089,76.5609254764701
12.691,4.272531759425433,2.748745203801071,-2.1522805593,-2.3535908438,-2.8430311587,-1.3869148494,1.2141161426,2.0391148541,76.56660827806462
12.692,4.272961850837586,2.7489464838822752,-2.1524050744,-2.3535325981,-2.8436314255,-1.3869702331,1.2142154389,2.0392893889,76.57229190426102
12.693,4.27338850248089,2.749149313484068,-2.1525240066,-2.3534746161,-2.8442304628,-1.3870228324,1.2143193286,2.0394651697,76.57797635664957
12.694,4.273812989269176,2.7493536366699862,-2.1526372233,-2.3534177054,-2.8448296181,-1.3870727388,1.2144280976,2.0396418883,76.58366163423861
12.695,4.274234058789892,2.7495587921348674,-2.1527451685,-2.3533606176,-2.8454277064,-1.3871211814,1.2145410333,2.0398182414,76.58934773977786
12.696,4.274651702123494,2.7497641247184204,-2.152847013,-2.3533038241,-2.8460249515,-1.3871679759,1.2146586227,2.039993181,76.59503467084292
12.697,4.275064666226802,2.7499710410760203,-2.152943314,-2.3532457714,-2.8466203341,-1.3872128868,1.2147801863,2.0401691676,76.60072242648214
12.698,4.275473840515502,2.750179260428931,-2.153033291,-2.3531882513,-2.8472142987,-1.3872557814,1.2149057004,2.0403459267,76.60641100660915
12.699,4.275880907247137,2.7503884878303606,-2.1531175999,-2.3531322987,-2.84780802,-1.3872972032,1.2150353209,2.040522598,76.61210041159303
12.7,4.276286219835621,2.7505992078314043,-2.153197173,-2.3530785038,-2.8484008361,-1.3873371744,1.2151691537,2.0406997561,76.61779064018546
12.701,4.276688730062319,2.750813250468692,-2.1532706743,-2.3530267547,-2.848992276,-1.3873773863,1.2153078574,2.0408783253,76.62348169540233
12.702,4.277087018416931,2.751028885525124,-2.1533380435,-2.3529752416,-2.8495817493,-1.387416754,1.2154501856,2.0410574529,76.62917357593078
12.703,4.277482574580213,2.7512463619542595,-2.1533995977,-2.3529261386,-2.8501694572,-1.3874548575,1.2155967196,2.0412374134,76.63486628158408
12.704,4.27787480802414,2.7514668096593717,-2.153456689,-2.3528778612,-2.8507548004,-1.387490653,1.215747769,2.0414202543,76.64055981293454
12.705,4.278263646891211,2.7516908053715463,-2.1535081332,-2.3528304634,-2.8513385213,-1.3875249537,1.2159036719,2.0416059982,76.64625417193615
12.706,4.278648971889245,2.7519176810269452,-2.1535548104,-2.3527838452,-2.8519198588,-1.3875595519,1.2160652581,2.0417920318,76.65194935840923
12.707,4.279030949535029,2.7521467363508934,-2.1535965064,-2.352737708,-2.852499471,-1.3875922239,1.2162318444,2.0419793288,76.65764537262544
12.708,4.2794087258457845,2.7523778200231033,-2.153633166,-2.3526911509,-2.8530768615,-1.3876207607,1.2164030428,2.0421694166,76.663342216133
12.709,4.279781011672721,2.7526126064966445,-2.1536643197,-2.3526443973,-2.8536502669,-1.3876475314,1.2165784607,2.0423631751,76.66903988779572
12.71,4.2801488930704235,2.7528507763222017,-2.153690326,-2.3525970862,-2.8542213433,-1.3876741913,1.2167579675,2.0425591262,76.67473838994127
12.711,4.280513062171898,2.7530919659696425,-2.1537116446,-2.3525490886,-2.8547908878,-1.3876994974,1.21694312,2.0427566964,76.68043772264203
12.712,4.280872248606647,2.753336359482212,-2.153727739,-2.3524994134,-2.8553582166,-1.38772299,1.2171337821,2.0429565262,76.68613788395425
12.713,4.281226316845105,2.7535840999639634,-2.1537371191,-2.3524487634,-2.8559236708,-1.3877466144,1.2173289303,2.043158096,76.69183887772375
12.714,4.2815737547158665,2.7538355162682118,-2.1537395215,-2.3523963071,-2.8564858664,-1.3877700363,1.2175290049,2.0433618131,76.69754070115707
12.715,4.28191378326624,2.7540898291065217,-2.1537340921,-2.3523422543,-2.8570441065,-1.3877906173,1.2177330139,2.0435690094,76.70324335258977
12.716,4.282247285023376,2.7543469759413424,-2.1537221137,-2.3522866552,-2.857598705,-1.3878091564,1.2179418564,2.0437785212,76.70894683327754
12.717,4.282575293734016,2.7546077949243304,-2.1537058873,-2.3522298876,-2.8581491657,-1.3878256621,1.21815634,2.0439909899,76.7146511396642
12.718,4.282896129724037,2.7548721398635077,-2.1536840947,-2.3521718049,-2.8586940862,-1.3878395492,1.2183771567,2.0442062021,76.72035627376144
12.719,4.283209277739589,2.75513944664423,-2.1536550538,-2.3521110247,-2.8592350994,-1.3878514678,1.2186030767,2.0444236878,76.72606223199712
12.72,4.283515547012264,2.755410020359393,-2.1536200226,-2.3520476842,-2.8597723565,-1.3878619373,1.2188336497,2.0446437728,76.73176901222644
12.721,4.283814994111024,2.7556840342136515,-2.1535793766,-2.3519817079,-2.8603057211,-1.3878697211,1.2190703421,2.0448666545,76.73747661421618
12.722,4.2841073611119995,2.755961248137338,-2.1535325518,-2.351913877,-2.8608345889,-1.3878736095,1.219312218,2.0450933867,76.74318503912282
12.723,4.2843929171492805,2.756241348002483,-2.1534811944,-2.3518437213,-2.8613585103,-1.3878746174,1.2195593041,2.0453228397,76.74889428412301
12.724,4.284671193584736,2.7565252382010392,-2.153423538,-2.3517719187,-2.861877556,-1.3878732084,1.2198115103,2.0455559698,76.7546043478286
12.725,4.284944055102123,2.756812538105723,-2.1533617413,-2.3516986416,-2.8623927518,-1.3878687598,1.2200699836,2.0457920009,76.76031523172469
12.726,4.285210920959567,2.7571014365869315,-2.153295306,-2.351623324,-2.8629040683,-1.3878592285,1.2203344922,2.0460300146,76.76602693215436
12.727,4.2854703011434045,2.757392237499148,-2.1532226001,-2.3515458767,-2.8634105759,-1.3878439547,1.2206048643,2.0462709679,76.77173945294058
12.728,4.285722927674942,2.757685895532412,-2.1531444404,-2.3514659475,-2.863913045,-1.3878244647,1.2208817572,2.0465147174,76.77745278909691
12.729,4.285969033753801,2.7579832564622593,-2.1530601601,-2.3513844726,-2.8644115569,-1.3878015077,1.2211659842,2.046761407,76.78316694366642
12.73,4.286208199000312,2.7582847096059404,-2.152970726,-2.3513004924,-2.8649055434,-1.387775428,1.2214568013,2.0470117692,76.788881914695
12.731,4.286440714337189,2.7585895162679175,-2.1528775062,-2.3512131359,-2.8653951264,-1.3877445087,1.2217537676,2.0472662331,76.79459770290329
12.732,4.286669438648898,2.758896002657175,-2.1527809825,-2.3511251153,-2.8658819951,-1.3877077128,1.2220561658,2.0475236714,76.80031431002472
12.733,4.286893118540858,2.759204044820291,-2.1526803362,-2.351035731,-2.8663654637,-1.3876678416,1.2223645315,2.047781696,76.80603173542524
12.734,4.287109840091151,2.75951492357125,-2.1525756955,-2.350943213,-2.8668440253,-1.3876252787,1.2226779916,2.0480422916,76.811749977772
12.735,4.287321683096138,2.759828780143402,-2.1524664826,-2.3508492414,-2.8673198461,-1.3875779348,1.2229969133,2.0483068424,76.81746903766667
12.736,4.287528531107438,2.7601445215993095,-2.1523536089,-2.3507544591,-2.8677915406,-1.3875246558,1.2233201034,2.048575367,76.82318891527912
12.737,4.287730931756843,2.7604612378462203,-2.1522376928,-2.3506590087,-2.868259347,-1.3874682984,1.2236467602,2.0488451803,76.82890961058345
12.738,4.287928391519682,2.76077923473588,-2.1521194068,-2.3505615646,-2.8687231098,-1.3874086854,1.2239781135,2.0491160778,76.83463112402654
12.739,4.2881209860064775,2.7610983209190794,-2.1519985303,-2.3504629642,-2.8691824219,-1.3873463412,1.2243132512,2.0493879892,76.8403534503952
12.74,4.288309681113394,2.761418209650911,-2.15187541,-2.3503637461,-2.8696380263,-1.3872801741,1.2246525316,2.049661051,76.84607658861013
12.741,4.288494782339102,2.7617396740416376,-2.1517490079,-2.3502649846,-2.8700902786,-1.387210512,1.2249951395,2.0499365675,76.85180053844404
12.742,4.288675093783941,2.7620617604909827,-2.1516181799,-2.3501665426,-2.8705383624,-1.3871369548,1.2253415329,2.0502132487,76.85752529934207
12.743,4.288851847826972,2.7623833349423803,-2.1514840738,-2.3500684811,-2.8709832091,-1.3870605055,1.2256916491,2.0504889233,76.86325086761077
12.744,4.28902425107119,2.7627050531964303,-2.1513460046,-2.3499706401,-2.8714242782,-1.386981386,1.226044333,2.0507650132,76.86897724107126
12.745,4.289192224956958,2.7630267974601956,-2.1512051125,-2.3498721707,-2.8718612933,-1.3868978943,1.2264001657,2.0510421614,76.87470441669723
12.746,4.289355739685044,2.763348377682629,-2.1510616867,-2.3497736995,-2.8722934813,-1.386809272,1.2267577065,2.0513214836,76.88043239448838
12.747,4.289515507773471,2.7636697481546615,-2.1509160334,-2.3496756269,-2.8727213504,-1.3867194596,1.227118353,2.0515994163,76.88616117013936
12.748,4.289671805776297,2.7639900335306553,-2.1507668126,-2.3495794406,-2.873145101,-1.386626716,1.2274809099,2.0518766707,76.89189073808024
12.749,4.289824603660379,2.7643089444572735,-2.1506149541,-2.3494843517,-2.8735646383,-1.3865296278,1.2278458842,2.052153507,76.89762109632134
12.75,4.28997411254051,2.764627125473564,-2.1504600758,-2.3493908247,-2.8739801846,-1.3864281333,1.2282124437,2.0524313307,76.90335224172115
12.751,4.290120457774612,2.7649446905125714,-2.1503024895,-2.3492982042,-2.8743922303,-1.3863220677,1.2285817067,2.052709735,76.90908417418443
12.752,4.290263766351321,2.7652606084890308,-2.1501433438,-2.3492061576,-2.8748003783,-1.3862125189,1.2289523375,2.0529873934,76.9148168875701
12.753,4.290403578033579,2.7655746202155544,-2.149980443,-2.3491153817,-2.8752050154,-1.3861000714,1.2293243352,2.053263561,76.92055038137867
12.754,4.2905409207974055,2.7658874898520383,-2.1498144121,-2.3490265892,-2.8756066264,-1.3859848089,1.2296978228,2.0535391354,76.92628465013495
12.755,4.290674857207497,2.766201791109036,-2.1496442882,-2.3489394335,-2.8760048161,-1.3858664946,1.2300739653,2.0538170435,76.93201969366781
12.756,4.290804860183885,2.7665159002098,-2.1494711592,-2.348852747,-2.8763989391,-1.385745664,1.2304528118,2.0540947054,76.93775550950217
12.757,4.290930900086208,2.7668298201010586,-2.1492954547,-2.3487672071,-2.8767880778,-1.3856241961,1.2308342004,2.0543709528,76.94349209389713
12.758,4.29105243065867,2.767143662362617,-2.1491167244,-2.34868235,-2.8771721336,-1.3854997031,1.2312190177,2.0546470138,76.9492294419602
12.759,4.291169281622313,2.767457767552961,-2.1489341125,-2.348597613,-2.8775519519,-1.3853719004,1.2316067476,2.0549238458,76.95496754879595
12.76,4.291282584209007,2.767772753006383,-2.1487477233,-2.3485148428,-2.877927635,-1.3852415702,1.2319984137,2.0552011369,76.96070641522364
12.761,4.291391504894158,2.768088295842437,-2.1485580442,-2.3484329977,-2.8782984269,-1.3851099425,1.2323942969,2.0554774525,76.96644603417046
12.762,4.291496236482263,2.7684050272184657,-2.1483648957,-2.348351455,-2.8786652578,-1.3849759599,1.2327945903,2.0557542371,76.9721864042731
12.763,4.291597191241549,2.7687215490575987,-2.1481688199,-2.3482698532,-2.879028633,-1.384839181,1.2331972881,2.0560311057,76.97792752295344
12.764,4.291692950644469,2.7690383466580784,-2.147968622,-2.3481876914,-2.8793877383,-1.3846992492,1.2336035687,2.0563082429,76.98366938676749
12.765,4.291783484879121,2.769355923370286,-2.1477637041,-2.348105629,-2.8797424377,-1.3845556861,1.2340143036,2.0565861229,76.98941199267561
12.766,4.291868805801938,2.7696739064278453,-2.1475550832,-2.3480227822,-2.8800927112,-1.3844089176,1.2344293762,2.0568640237,76.99515533879814
12.767,4.291949825868545,2.7699928367837066,-2.1473433725,-2.3479394056,-2.880439254,-1.3842592478,1.2348482918,2.0571427629,77.0008994230629
12.768,4.292025559333772,2.7703116112668575,-2.1471272619,-2.3478557875,-2.8807813392,-1.3841079961,1.2352714786,2.0574197075,77.00664423879981
12.769,4.292095804946465,2.770629963298027,-2.1469053657,-2.3477714416,-2.881120096,-1.3839535712,1.2356978229,2.0576962353,77.01238978431418
12.77,4.292160353716274,2.770948702882333,-2.1466768568,-2.3476869528,-2.8814553521,-1.3837976109,1.2361274375,2.0579722652,77.01813605476885
12.771,4.292219585683734,2.771267613353243,-2.1464437478,-2.3476018941,-2.8817865216,-1.3836403407,1.2365608951,2.0582470078,77.02388304749648
12.772,4.29227273804231,2.7715872289654557,-2.1462056324,-2.3475156356,-2.882113284,-1.3834820922,1.2369988569,2.0585205601,77.02963075555247
12.773,4.292321027829394,2.7719073599373423,-2.1459629522,-2.347428866,-2.8824365618,-1.3833212582,1.2374411688,2.0587938368,77.0353791755156
12.774,4.292364445280912,2.772227184817071,-2.1457153521,-2.34734142,-2.8827567391,-1.3831552656,1.2378865775,2.0590682108,77.04112830568587
12.775,4.292402452042334,2.772546587272197,-2.1454617089,-2.34725377,-2.8830734651,-1.3829862721,1.2383355824,2.0593417723,77.04687814311244
12.776,4.292434584713717,2.772864606582982,-2.1452013585,-2.3471657491,-2.8833866792,-1.382815339,1.2387881319,2.0596125434,77.05262868521086
12.777,4.29246209428417,2.7731812938450062,-2.1449350076,-2.3470779061,-2.8836972703,-1.3826414514,1.2392434028,2.059881767,77.05837992332604
12.778,4.292485711727527,2.7734974245508224,-2.14466319,-2.3469904699,-2.8840057422,-1.3824630543,1.239701108,2.0601517008,77.06413185719596
12.779,4.292503610021977,2.77381223558006,-2.1443852823,-2.3469029165,-2.8843102648,-1.3822831272,1.2401606696,2.0604196631,77.0698844843026
12.78,4.292516028760209,2.774125983789713,-2.1441017245,-2.346815635,-2.8846105504,-1.382103198,1.2406221968,2.0606849077,77.07563779817664
12.781,4.2925231690849435,2.7744381499730197,-2.143812182,-2.3467281497,-2.8849075335,-1.3819206368,1.2410866883,2.0609478969,77.0813917914047
12.782,4.292525893607941,2.7747486270427113,-2.1435151765,-2.3466423479,-2.8852020599,-1.3817323544,1.2415544136,2.0612103925,77.08714646078785
12.783,4.292525503886991,2.7750567965432333,-2.1432122775,-2.3465579498,-2.8854951262,-1.3815416527,1.242024651,2.0614697796,77.09290180414587
12.784,4.292521155354125,2.7753629515404197,-2.1429044548,-2.3464746761,-2.8857849818,-1.3813497358,1.2424969822,2.0617258958,77.09865781594817
12.785,4.292511106436848,2.775667955458041,-2.1425906937,-2.3463924464,-2.8860698546,-1.3811553986,1.2429717901,2.0619804783,77.10441449141896
12.786,4.292496424499764,2.7759731015710116,-2.1422711663,-2.3463117326,-2.8863508203,-1.3809597261,1.2434489725,2.0622346007,77.11017182447888
12.787,4.292476195725363,2.7762760765099848,-2.141944671,-2.3462318682,-2.8866279528,-1.3807626034,1.243928363,2.0624853245,77.11592981065243
12.788,4.292450380649855,2.776577381929155,-2.1416122039,-2.3461529119,-2.8869004057,-1.3805624372,1.24440939,2.0627347345,77.12168844386879
12.789,4.292420930542479,2.776877966409723,-2.1412746933,-2.3460751614,-2.8871701491,-1.3803608917,1.2448923384,2.0629828198,77.12744771823444
12.79,4.2923877117735065,2.7771777262125004,-2.1409329293,-2.3459978684,-2.8874370057,-1.3801600395,1.2453775479,2.0632278477,77.13320763066538
12.791,4.292348651764102,2.777474823230722,-2.1405840708,-2.3459217585,-2.8876994108,-1.3799565874,1.2458632666,2.0634706035,77.13896817424879
12.792,4.292304035753749,2.777769861962822,-2.1402287506,-2.345847175,-2.8879570395,-1.3797504205,1.2463512326,2.0637109265,77.14472934129685
12.793,4.292255252264842,2.778063871004307,-2.1398702757,-2.3457735128,-2.8882099959,-1.3795424442,1.2468414884,2.0639495679,77.15049112826627
12.794,4.292201916437615,2.7783568358800146,-2.1395079003,-2.3457017641,-2.8884574551,-1.379334244,1.2473342437,2.06418532,77.156253526493
12.795,4.29214279139528,2.7786477051525322,-2.1391416431,-2.3456314816,-2.888697929,-1.3791243215,1.2478284418,2.064418406,77.1620165309772
12.796,4.2920765897350295,2.7789364174245974,-2.1387705325,-2.3455614236,-2.8889312331,-1.3789122436,1.2483246784,2.0646486708,77.16778012810545
12.797,4.292003972420571,2.7792228370997583,-2.1383938093,-2.3454923347,-2.8891583071,-1.3786972796,1.2488227157,2.0648765615,77.17354431241435
12.798,4.291924562373182,2.7795072626211526,-2.1380114369,-2.3454243419,-2.8893785147,-1.3784806746,1.249324046,2.0651007435,77.17930907448786
12.799,4.291838236633466,2.7797892878520036,-2.1376239117,-2.3453580865,-2.8895907855,-1.3782626009,1.2498271572,2.0653214677,77.18507440358438
12.8,4.291746974196345,2.780069468529734,-2.1372325548,-2.3452957501,-2.8897953114,-1.3780421578,1.2503321941,2.0655399937,77.19084029179031
12.801,4.291650310561758,2.7803482579816827,-2.1368370794,-2.345237658,-2.8899913515,-1.3778212339,1.2508399657,2.0657551799,77.19660672913754
12.802,4.291546658149248,2.780625422915164,-2.1364359427,-2.3451836165,-2.8901778469,-1.3775995848,1.2513491,2.0659677046,77.20237370585949
12.803,4.291436379035947,2.780901066082354,-2.1360288705,-2.345132348,-2.8903565749,-1.377376283,1.2518601346,2.0661779976,77.20814120921855
12.804,4.291322768147434,2.7811745527578378,-2.1356183787,-2.345085676,-2.8905290888,-1.3771507074,1.2523731282,2.0663855811,77.21390923454952
12.805,4.291205711904049,2.781446239250462,-2.1352044776,-2.3450441215,-2.89069479,-1.3769264358,1.2528884107,2.0665883486,77.21967777086101
12.806,4.2910825608576575,2.7817158492130543,-2.1347851192,-2.3450068945,-2.8908518993,-1.3767007305,1.2534047269,2.0667885124,77.22544681065426
12.807,4.290953540993262,2.7819836387536157,-2.1343612621,-2.3449732147,-2.8910006773,-1.3764724188,1.2539218596,2.0669873286,77.23121634322528
12.808,4.290818661197884,2.7822503897304047,-2.1339329741,-2.3449425842,-2.8911414912,-1.3762434613,1.2544414963,2.0671835184,77.23698636085105
12.809,4.290678258694779,2.7825164841732235,-2.1335008167,-2.3449155104,-2.8912740157,-1.3760144173,1.2549642402,2.0673768558,77.24275685262451
12.81,4.290531747996285,2.782780711722637,-2.1330645207,-2.3448913129,-2.8913981327,-1.3757841032,1.2554891419,2.067567074,77.24852780865504
12.811,4.290379038958477,2.783041976031369,-2.1326236056,-2.3448705056,-2.8915136463,-1.3755527609,1.2560148224,2.0677533722,77.2542992211968
12.812,4.290222724068399,2.7833008350822017,-2.132178924,-2.3448554911,-2.8916218259,-1.3753200234,1.2565419742,2.0679363237,77.26007107632222
12.813,4.290062197447602,2.7835591732900373,-2.1317302846,-2.3448458304,-2.8917222694,-1.3750869809,1.2570711544,2.0681173997,77.26584336867674
12.814,4.289896024306581,2.7838163051888087,-2.1312775729,-2.3448403268,-2.8918139028,-1.3748543977,1.2576021546,2.0682952949,77.27161608790786
12.815,4.289723958655059,2.784071926039875,-2.1308209535,-2.3448400336,-2.8918953858,-1.3746225017,1.2581339129,2.0684700927,77.27738922244623
12.816,4.289546183866683,2.784326500486064,-2.1303614934,-2.3448448406,-2.8919662938,-1.3743927516,1.2586674156,2.0686408491,77.28316276021523
12.817,4.289364152047385,2.78457903902676,-2.1298998078,-2.3448548488,-2.892028246,-1.3741629244,1.2592023108,2.068807923,77.28893669035119
12.818,4.289177479504863,2.784829812365971,-2.1294348135,-2.344868912,-2.8920824005,-1.3739326278,1.2597379989,2.0689723034,77.29471100116685
12.819,4.2889855855520835,2.7850799609578343,-2.1289656731,-2.3448867725,-2.8921287212,-1.3737048771,1.2602754803,2.0691329134,77.30048568416677
12.82,4.288788285403037,2.785328444893515,-2.1284925451,-2.3449086456,-2.8921666422,-1.3734778578,1.2608131297,2.069290548,77.30626072916998
12.821,4.288585063917206,2.7855756831162344,-2.1280169625,-2.3449325612,-2.8921958684,-1.3732524061,1.2613515988,2.0694448192,77.31203612410471
12.822,4.288377178558732,2.78582143131152,-2.1275387823,-2.3449590852,-2.8922179109,-1.37302782,1.2618902359,2.0695962614,77.31781185830438
12.823,4.288165076400186,2.7860653276503857,-2.1270576106,-2.3449895941,-2.892232606,-1.3728048421,1.2624284879,2.0697442326,77.32358792368416
12.824,4.287946503545431,2.7863085439479245,-2.1265732546,-2.3450221581,-2.892238318,-1.3725851824,1.2629668107,2.069888899,77.32936430703081
12.825,4.287722835301108,2.786550070306954,-2.1260871276,-2.3450563421,-2.8922363995,-1.3723679342,1.263505097,2.0700295692,77.33514099906495
12.826,4.287492072018915,2.7867899071401347,-2.1255995823,-2.3450894106,-2.8922258452,-1.3721522227,1.2640452112,2.0701656862,77.34091798633894
12.827,4.287254403583606,2.7870277743124,-2.1251100729,-2.3451224186,-2.8922064831,-1.3719377593,1.2645859053,2.0702978258,77.34669525627437
12.828,4.287008912691314,2.787263706461701,-2.1246188356,-2.3451544175,-2.8921775497,-1.3717250776,1.2651273114,2.0704256004,77.35247279616966
12.829,4.286754823498273,2.7874988761929083,-2.1241254225,-2.34518537,-2.8921382551,-1.3715141722,1.2656691567,2.0705507591,77.35825059148496
12.83,4.28649237102272,2.787731371539008,-2.123631051,-2.3452150277,-2.8920882559,-1.3713032139,1.2662103482,2.070672608,77.36402863043432
12.831,4.286221884294724,2.787961328114165,-2.1231342938,-2.3452435194,-2.8920289844,-1.3710944054,1.2667522565,2.070789033,77.36980689616395
12.832,4.285942735744089,2.7881891236437837,-2.1226349103,-2.3452700727,-2.891960314,-1.3708874899,1.2672944038,2.0709010052,77.37558537509459
12.833,4.285655562171184,2.7884155273222277,-2.1221334108,-2.3452953184,-2.8918823029,-1.3706819176,1.2678373184,2.0710096011,77.38136405526639
12.834,4.285360993258404,2.788640715012292,-2.1216309071,-2.3453185236,-2.8917956635,-1.3704785295,1.2683812824,2.0711143281,77.38714292231577
12.835,4.2850574716057706,2.7888642550619593,-2.1211277552,-2.3453374572,-2.8916996374,-1.3702777539,1.2689261359,2.0712144196,77.39292196426258
12.836,4.2847456897815865,2.789086495138883,-2.1206229395,-2.3453532648,-2.8915950681,-1.3700803668,1.2694723347,2.0713095513,77.39870116388386
12.837,4.284426539340415,2.789305857075468,-2.1201155912,-2.3453666262,-2.8914833632,-1.3698816665,1.2700180425,2.0714018335,77.40448050980973
12.838,4.284099612199806,2.789523109564656,-2.1196061109,-2.3453779471,-2.8913632956,-1.369683324,1.2705637162,2.0714909157,77.41025999411713
12.839,4.283764514933136,2.7897389199071356,-2.119094835,-2.3453864562,-2.891234662,-1.3694880475,1.2711104493,2.0715752351,77.41603959898804
12.84,4.283421545437274,2.7899545041749687,-2.1185822329,-2.3453919487,-2.8910977267,-1.3692957114,1.2716589568,2.0716560737,77.42181931507054
12.841,4.283069974039844,2.790168665012034,-2.1180673455,-2.345394306,-2.8909522085,-1.3691054239,1.272208524,2.0717328469,77.42759912863913
12.842,4.282709752475716,2.790380432697338,-2.1175505366,-2.345392338,-2.8907987356,-1.3689166524,1.2727583819,2.0718050727,77.4333790262096
12.843,4.282341371781091,2.7905900723306916,-2.1170328023,-2.3453846708,-2.8906384216,-1.3687297261,1.2733089827,2.0718726127,77.43915899351691
12.844,4.281964351207934,2.790797226401002,-2.1165132396,-2.3453720671,-2.8904705981,-1.3685455916,1.2738602822,2.071934387,77.44493901879154
