time,cleaned_SG,IMF_cleaned
3.444,4.452229012102898,4.5485552813562515
3.445,4.4515964607893785,4.548012974264839
3.446,4.45096390947586,4.547476587717413
3.447,4.45033135816234,4.546937364438071
3.448,4.44969880684882,4.546403173987772
3.449,4.449066255535301,4.545875541764604
3.45,4.448433704221781,4.545354145564313
3.451,4.447801152908261,4.544837675524448
3.452,4.447168601594742,4.544328601282174
3.453,4.446536050281223,4.5438208998517995
3.454,4.445903498967703,4.543306473517946
3.455,4.445270947654183,4.542810502051588
3.456,4.444638396340664,4.542324170738221
3.457,4.444005845027144,4.541828662483635
3.458,4.443373293713624,4.541319679431482
3.459,4.442740742400105,4.540796748461652
3.46,4.442108191086586,4.540260893050804
3.461,4.441475639773066,4.539728478133827
3.462,4.4408430884595465,4.539182223277314
3.463,4.440210537146027,4.53860142513907
3.464,4.439577985832507,4.53800935343967
3.465,4.438945434518987,4.537431359761448
3.466,4.438312883205468,4.536855861818153
3.467,4.437680331891949,4.536268748316742
3.468,4.437047780578429,4.535682659859265
3.469,4.4364152292649095,4.535115413187339
3.47,4.43578267795139,4.534556140418179
3.471,4.43515012663787,4.533990685248332
3.472,4.43451757532435,4.533435704849338
3.473,4.433885024010831,4.532894156167676
3.474,4.433252472697311,4.53234343946178
3.475,4.432619921383791,4.531802712898465
3.476,4.4319873700702725,4.531286797092212
3.477,4.431354818756753,4.530797624206133
3.478,4.430722267443233,4.530331463973794
3.479,4.4300897161297135,4.529861709333006
3.48,4.429457164816194,4.529393996654933
3.481,4.428824613502674,4.528919564132276
3.482,4.428192062189154,4.528443683757317
3.483,4.427559510875636,4.52795350436383
3.484,4.426926959562116,4.527452359086165
3.485,4.426294408248596,4.526907833751998
3.486,4.4256618569350765,4.526332733345439
3.487,4.425029305621557,4.525753893244759
3.488,4.424396754308037,4.525161723285442
3.489,4.4237642029945174,4.524570786876532
3.49,4.423131651680999,4.523976390470216
3.491,4.422499100367479,4.5233658680943165
3.492,4.421866549053959,4.522748538171869
3.493,4.42123399774044,4.522136690204145
3.494,4.42060144642692,4.521539571438675
3.495,4.4199688951134,4.5209404706972025
3.496,4.4193363437998805,4.520340069631041
3.497,4.418703792486362,4.519744427855472
3.498,4.418071241172842,4.519155618047178
3.499,4.417438689859322,4.518574156703078
3.5,4.416806138545803,4.517996698320945
3.501,4.416173587232283,4.517422727551181
3.502,4.415541035918763,4.516834424543346
3.503,4.4149084846052435,4.516243921253714
3.504,4.414275933291725,4.515646493512677
3.505,4.413643381978205,4.515042453174048
3.506,4.413010830664685,4.514449058519871
3.507,4.412378279351166,4.513860984921855
3.508,4.411745728037646,4.513265258975266
3.509,4.411113176724126,4.512679350270704
3.51,4.410480625410607,4.512090042891504
3.511,4.409848074097088,4.5115046530810465
3.512,4.409215522783568,4.5109311161079555
3.513,4.408582971470048,4.510364025055298
3.514,4.407950420156529,4.509811688636097
3.515,4.407317868843009,4.509250513826801
3.516,4.406685317529489,4.508680854654795
3.517,4.40605276621597,4.508108592721954
3.518,4.405420214902451,4.507549209409489
3.519,4.404787663588931,4.5069852761041815
3.52,4.4041551122754115,4.5064147850086425
3.521,4.403522560961892,4.505843624176919
3.522,4.402890009648372,4.505281355159611
3.523,4.402257458334852,4.504707617866676
3.524,4.401624907021333,4.504122875676092
3.525,4.400992355707813,4.50353796959375
3.526,4.400359804394293,4.502958372575777
3.527,4.3997272530807745,4.502389139065276
3.528,4.399094701767255,4.50181434521531
3.529,4.398462150453735,4.50124186616307
3.53,4.397829599140215,4.500664378851162
3.531,4.397197047826696,4.500081604718483
3.532,4.396564496513176,4.499478267136868
3.533,4.395931945199656,4.498850750143629
3.534,4.3952993938861376,4.498230613241382
3.535,4.394666842572618,4.497614206625582
3.536,4.394034291259098,4.4969794342652
3.537,4.3934017399455785,4.496355124727214
3.538,4.392769188632059,4.495741775690104
3.539,4.392136637318539,4.495132801290138
3.54,4.391504086005019,4.494527650538628
3.541,4.390871534691501,4.493915804791032
3.542,4.390238983377981,4.493286474427089
3.543,4.389606432064461,4.492659695748157
3.544,4.3889738807509415,4.492050418258304
3.545,4.388341329437422,4.491442119075279
3.546,4.387708778123902,4.490835389813049
3.547,4.3870762268103825,4.49025669563259
3.548,4.386443675496864,4.48968639823412
3.549,4.385811124183344,4.489109567364429
3.55,4.385178572869824,4.488544801255701
3.551,4.384546021556305,4.4879736410552065
3.552,4.383913470242785,4.4873784421308685
3.553,4.383280918929265,4.4867680875062295
3.554,4.3826483676157455,4.4861489135465575
3.555,4.382015816302227,4.485515691806906
3.556,4.381383264988707,4.4848648477241495
3.557,4.380750713675187,4.484211762834514
3.558,4.380118162361668,4.483568754055819
3.559,4.379485611048148,4.482932246294267
3.56,4.378853059734628,4.482291574585857
3.561,4.3782205084211085,4.481648947717897
3.562,4.37758795710759,4.481032382405172
3.563,4.37695540579407,4.480425444977945
3.564,4.37632285448055,4.479830861315328
3.565,4.375690303167031,4.47924307133994
3.566,4.375057751853511,4.478645640989309
3.567,4.374425200539991,4.4780560405725325
3.568,4.373792649226472,4.477465527766448
3.569,4.373160097912953,4.476869664117121
3.57,4.372527546599433,4.4762662693144835
3.571,4.371894995285913,4.475655561197803
3.572,4.371262443972394,4.475051704399067
3.573,4.370629892658874,4.474438640791133
