t_ps,v_spline_Aps,F_drag_amuAps2
5.41,3.4202673983875482,189.09806730727422
5.411,3.419795390428574,189.07762169197918
5.412,3.41932338267505,189.057173502157
5.413,3.4188513751257994,189.03672286325857
5.414,3.4183793677796466,189.01626986666207
5.415,3.4179073606354113,188.995814538353
5.416,3.417435353691918,188.97535671060263
5.417,3.4169633469479885,188.95489634379692
5.418,3.4164913404024446,188.93443337460582
5.419,3.4160193340541105,188.9139678183135
5.42,3.415547327901806,188.89349976525125
5.421,3.4150753219443555,188.87302933881148
5.422,3.4146033161805818,188.85255671456406
5.423,3.4141313106093065,188.83208197226108
5.424,3.4136593052293516,188.8116051298137
5.425,3.4131873000395396,188.79112623620085
5.426,3.4127152950386956,188.7706452519001
5.427,3.412243290225639,188.7501621653485
5.428,3.411771285599193,188.72967695467662
5.429,3.41129928115818,188.70918968430163
5.43,3.410827276901424,188.688700405683
5.431,3.4103552728277435,188.6682090972547
5.432,3.409883268935966,188.64771566985291
5.433,3.409411265224912,188.62722001716904
5.434,3.408939261693403,188.60672199851274
5.435,3.4084672583402615,188.58622154605135
5.436,3.407995255164311,188.565718700538
5.437,3.4075232521643732,188.5452134018709
5.438,3.4070512493392715,188.5247056554952
5.439,3.4065792466878273,188.50419541380825
5.44,3.406107244208864,188.48368258624038
5.441,3.405635241901204,188.46316714820068
5.442,3.4051632397636675,188.44264912762296
5.443,3.40469123779508,188.422128397285
5.444,3.4042192359942627,188.4016047726269
5.445,3.4037472343600377,188.38107809679184
5.446,3.403275232891229,188.36054830962453
5.447,3.402803231586658,188.3400152360948
5.448,3.4023312304451454,188.31947876457096
5.449,3.4018592294655163,188.29893878447507
5.45,3.401387228646592,188.27839512592237
5.451,3.400915227987196,188.2578476210611
5.452,3.400443227486149,188.23729613820603
5.453,3.399971227142276,188.2167405858679
5.454,3.3994992269543958,188.1961808443442
5.455,3.3990272269213344,188.17561676825682
5.456,3.398555227041913,188.155048219938
5.457,3.398083227314953,188.13447512812138
5.458,3.3976112277392785,188.11389736483275
5.459,3.397139228313711,188.0933148651449
5.46,3.3966672290370727,188.07272757546264
5.461,3.396195229908187,188.05213535623267
5.462,3.3957232309258756,188.03153808097574
5.463,3.3952512320889614,188.01093566897134
5.464,3.3947792333962665,187.9903281167758
5.465,3.3943072348466146,187.96971538987827
5.466,3.393835236438827,187.94909745407483
5.467,3.3933632381717262,187.92847423332498
5.468,3.3928912400441344,187.90784559603213
5.469,3.3924192420548738,187.88721144522543
5.47,3.391947244202769,187.86657177498944
5.471,3.39147524648664,187.84592649107958
5.472,3.39100324890531,187.82527546031284
5.473,3.390531251457603,187.80461852443176
5.474,3.3900592541423396,187.7839556051467
5.475,3.3895872569583427,187.7632866595194
5.476,3.3891152599044347,187.7426116162665
5.477,3.388643262979438,187.72193039980328
5.478,3.3881712661821766,187.70124293072996
5.479,3.3876992695114705,187.68054920278118
5.48,3.3872272729661437,187.6598491998543
5.481,3.386755276545019,187.63914293048327
5.482,3.3862832802469174,187.61843048042664
5.483,3.3858112840706633,187.59771183275438
5.484,3.385339288015076,187.5769869257876
5.485,3.3848672920789817,187.55625569029456
5.486,3.3843952962612,187.53551810522794
5.487,3.383923300560555,187.51477413830833
5.488,3.3834513049758694,187.49402369630684
5.489,3.382979309505964,187.4732668413149
5.49,3.382507314149662,187.45250370150052
5.491,3.3820353189057877,187.43173437177083
5.492,3.38156332377316,187.41095875029288
5.493,3.381091328750604,187.39017683387755
5.494,3.380619333836943,187.36938856712112
