t_ps,atom_idx,dE_eV,E0_eV
5.0000000000000000e-01,196,1.7301253797817495e-02,1.5487619161814772e-01
5.0000000000000000e-01,208,1.0230500658715974e-02,1.4723448496598984e-01
5.0000000000000000e-01,320,1.3395695061808266e-02,1.3843344370345390e-01
5.0000000000000000e-01,325,1.2411250122068729e-02,1.4950812714568282e-01
5.0000000000000000e-01,451,8.3368373592958844e-03,1.4994581033558804e-01
5.0000000000000000e-01,498,1.5865184663562543e-02,1.6455092219881398e-01
5.0000000000000000e-01,531,1.0092842034829769e-02,1.6030191994293641e-01
5.0000000000000000e-01,683,3.8010550354718731e-03,1.3823397573717824e-01
5.0000000000000000e-01,692,1.2356992338486389e-02,1.6455092219881398e-01
5.0000000000000000e-01,723,1.3574365174004926e-02,1.6455092219881398e-01
5.0000000000000000e-01,728,9.6989407236140468e-03,1.6455092219881395e-01
5.0000000000000000e-01,731,1.2367599705513654e-02,1.3516411326993080e-01
5.0000000000000000e-01,827,7.8257201878600413e-03,1.5731215840662999e-01
5.0000000000000000e-01,859,1.7416198664101490e-02,1.6071081842420670e-01
5.0000000000000000e-01,936,5.3757332692592752e-03,1.6455092219881398e-01
5.0000000000000000e-01,937,8.5922347740500227e-03,1.6446380436819841e-01
5.1000000000000001e-01,2,1.1762752875134258e-02,1.4010260286043796e-01
5.1000000000000001e-01,19,2.8500419151392398e-03,1.6172020934817380e-01
5.1000000000000001e-01,25,7.5527392917461578e-03,1.4722538066928123e-01
5.1000000000000001e-01,53,1.2262091182526413e-02,1.5274210839965138e-01
5.1000000000000001e-01,94,2.4897510499636843e-03,1.3802789046013261e-01
5.1000000000000001e-01,99,3.6052108671263960e-04,1.4318817253012781e-01
5.1000000000000001e-01,170,6.0601101795520196e-03,1.4336324457330230e-01
5.1000000000000001e-01,176,1.0287315515460721e-02,1.4140902344879100e-01
5.1000000000000001e-01,180,4.2398023875650503e-03,1.3170344370102785e-01
5.1000000000000001e-01,260,9.9322375857868739e-03,1.5992171754628035e-01
5.1000000000000001e-01,369,1.7571953318386457e-02,1.6410481843860156e-01
5.1000000000000001e-01,382,2.1510622507145138e-03,1.6455092219881398e-01
5.1000000000000001e-01,405,3.9716363412675426e-03,1.6455092219881401e-01
5.1000000000000001e-01,412,4.0840442375996988e-03,1.4426598297296517e-01
5.1000000000000001e-01,455,1.2020324515730069e-02,1.6455092219881398e-01
5.1000000000000001e-01,459,1.0067265989645524e-02,1.3955604701639363e-01
5.1000000000000001e-01,519,4.5434358174449019e-03,1.5679346654489520e-01
5.1000000000000001e-01,602,2.0687489836178907e-03,1.4519004676457320e-01
5.1000000000000001e-01,688,1.0060833657284940e-02,1.3813385914526571e-01
5.1000000000000001e-01,697,5.8158063467662335e-03,1.5790041155579995e-01
5.1000000000000001e-01,717,1.4979534676923284e-02,1.6267412741806589e-01
5.1000000000000001e-01,769,1.0226227617960770e-02,1.6455092219881404e-01
5.1000000000000001e-01,778,6.3321768663832101e-04,1.3403549036733975e-01
5.1000000000000001e-01,833,1.0952690543319349e-02,1.5395528280882245e-01
5.1000000000000001e-01,840,5.5085828637567447e-03,1.0847640450138447e-01
5.1000000000000001e-01,886,2.0966008856628804e-03,1.4571995073353769e-01
5.1000000000000001e-01,998,1.3592194129264545e-02,1.4609487869465182e-01
5.2000000000000002e-01,1,1.2210060179278420e-02,1.4653131246643569e-01
5.2000000000000002e-01,81,1.2565661738439649e-02,1.5850981725320157e-01
5.2000000000000002e-01,88,1.0521837637363085e-02,1.4591334393066979e-01
5.2000000000000002e-01,108,6.0263459781810802e-03,1.3216382160116610e-01
5.2000000000000002e-01,118,1.2898897268589782e-03,1.4786052076957401e-01
5.2000000000000002e-01,138,1.8439180907393549e-02,1.6103716582173833e-01
5.2000000000000002e-01,154,6.2912795672866728e-03,1.5219063696946064e-01
5.2000000000000002e-01,165,5.1519375627167296e-03,1.5783096637058341e-01
5.2000000000000002e-01,198,2.7204333850883167e-03,1.5884166693879123e-01
5.2000000000000002e-01,240,1.1488682574507164e-02,1.6455092219881398e-01
5.2000000000000002e-01,259,3.5790450777150595e-03,1.5133116441584146e-01
5.2000000000000002e-01,320,8.9067015971079078e-03,1.2503774864164560e-01
5.2000000000000002e-01,326,3.8309465929527164e-03,1.6275958435354629e-01
5.2000000000000002e-01,372,5.0474701125347021e-03,1.4582297097761232e-01
5.2000000000000002e-01,385,5.9461964680762591e-03,1.6434520474378128e-01
5.2000000000000002e-01,393,2.0896110442225890e-03,1.4606997470230446e-01
5.2000000000000002e-01,462,1.3563769930832442e-02,1.5618442210929845e-01
5.2000000000000002e-01,467,8.3611426979340042e-03,1.5738339241108265e-01
5.2000000000000002e-01,494,7.0077010645581417e-03,1.3784519217512017e-01
5.2000000000000002e-01,519,1.1091672402758490e-02,1.5225003072745030e-01
5.2000000000000002e-01,713,1.3961345309785517e-02,1.6059634032910969e-01
5.2000000000000002e-01,785,8.4842174146674415e-03,1.3344365275313264e-01
5.2000000000000002e-01,797,1.0452991691153213e-02,1.6428019204922917e-01
5.2000000000000002e-01,798,4.7617361680230286e-03,1.6455092219881398e-01
5.2000000000000002e-01,830,7.2136810042436605e-03,1.3409348251972009e-01
5.2000000000000002e-01,832,5.9123847066074875e-03,1.6455092219881398e-01
5.2000000000000002e-01,901,1.2054382169738170e-02,1.4277862361161017e-01
5.2000000000000002e-01,934,1.2755323068264796e-02,1.6455092219881398e-01
5.2000000000000002e-01,951,1.8350285497326507e-02,1.6455092219881398e-01
5.2000000000000002e-01,953,6.9321420506911480e-03,1.6455092219881398e-01
5.2000000000000002e-01,954,2.0477511737820864e-03,1.6455092219881398e-01
5.3000000000000003e-01,30,8.2038137261715161e-03,1.6455092219881398e-01
5.3000000000000003e-01,53,1.1489722284115794e-02,1.4048001721712491e-01
5.3000000000000003e-01,57,8.2929650706969893e-05,1.4135712390561503e-01
5.3000000000000003e-01,68,1.5436827623180716e-02,1.6225273138858362e-01
5.3000000000000003e-01,70,1.6159872667022041e-02,1.6455092219881398e-01
5.3000000000000003e-01,126,1.3791228082997070e-02,1.6455092219881398e-01
5.3000000000000003e-01,132,4.0296847443465622e-03,1.5891430544641613e-01
5.3000000000000003e-01,139,1.3909783252249064e-02,1.5295063546675952e-01
5.3000000000000003e-01,193,9.4626123444771504e-04,1.4518654000072034e-01
5.3000000000000003e-01,195,1.7058717010853042e-02,1.4432963189601547e-01
5.3000000000000003e-01,209,5.7850871712679663e-03,1.6087914493740182e-01
5.3000000000000003e-01,211,6.1848245729965723e-03,1.5696457133990679e-01
5.3000000000000003e-01,268,9.6424044570982692e-03,1.6360152646617659e-01
5.3000000000000003e-01,302,8.2558277252564594e-05,1.3360174372561925e-01
5.3000000000000003e-01,323,1.9065962855617180e-02,1.6455092219881398e-01
5.3000000000000003e-01,444,1.7777226253326506e-02,1.6076595353731288e-01
5.3000000000000003e-01,512,1.6493554907390753e-02,1.3953071073697312e-01
5.3000000000000003e-01,543,2.7160905391602208e-03,1.5771571276236607e-01
5.3000000000000003e-01,556,1.1123511574764766e-02,1.6455092219881398e-01
5.3000000000000003e-01,601,1.4458351225987903e-02,1.6215499395320876e-01
5.3000000000000003e-01,637,1.2783438803694480e-02,1.4527477249155066e-01
5.3000000000000003e-01,639,5.8824170645865315e-03,1.4566687809505441e-01
5.3000000000000003e-01,668,3.1518837236932107e-03,1.6455092219881404e-01
5.3000000000000003e-01,669,1.4288236297879953e-02,1.4859089817935681e-01
5.3000000000000003e-01,701,7.8797537029120512e-03,1.6455092219881398e-01
5.3000000000000003e-01,746,9.5866410255390777e-03,1.5099123975923504e-01
5.3000000000000003e-01,765,6.7677329869205716e-03,1.2837462677037334e-01
5.3000000000000003e-01,841,7.5098305498592088e-03,1.6455092219881401e-01
5.3000000000000003e-01,844,3.5459381664863232e-03,1.5427368625600055e-01
5.3000000000000003e-01,854,1.2940705825003757e-02,1.4520539681490843e-01
5.3000000000000003e-01,862,1.3567784184607246e-02,1.6314287796674837e-01
5.3000000000000003e-01,895,3.0851038425012689e-03,1.6455092219881398e-01
5.3000000000000003e-01,929,1.1514735308736812e-02,1.4333160434376180e-01
5.4000000000000004e-01,14,1.0489979378365794e-02,1.3616454094238653e-01
5.4000000000000004e-01,27,6.8511843692827534e-03,1.5850650118664555e-01
5.4000000000000004e-01,33,1.2843691284161379e-02,1.3850642328314972e-01
5.4000000000000004e-01,54,5.6408851206510291e-03,1.4464098873583106e-01
5.4000000000000004e-01,87,1.4507985756467279e-02,1.3187756332365888e-01
5.4000000000000004e-01,118,6.9759325123401050e-03,1.4657063104271506e-01
5.4000000000000004e-01,143,9.1757247936165853e-03,1.6209183993973661e-01
5.4000000000000004e-01,173,3.0923070049276302e-03,1.3882052434639403e-01
5.4000000000000004e-01,223,3.6447206160450385e-03,1.6455092219881398e-01
5.4000000000000004e-01,241,1.3122853604818074e-03,1.6428105177007593e-01
5.4000000000000004e-01,266,1.6766319450975231e-02,1.6382989874205578e-01
5.4000000000000004e-01,267,7.1089594207648238e-03,1.2666714233341378e-01
5.4000000000000004e-01,301,1.4702080465396311e-02,1.4511263437026697e-01
5.4000000000000004e-01,461,1.5668127232430940e-02,1.5430607758458467e-01
5.4000000000000004e-01,517,1.0906922903415717e-02,1.4137361190461323e-01
5.4000000000000004e-01,543,1.5305502405265403e-02,1.5499962222320593e-01
5.4000000000000004e-01,564,3.3836199036818837e-03,1.4871640285683438e-01
5.4000000000000004e-01,588,1.1289496639050378e-02,1.5177645610157098e-01
5.4000000000000004e-01,608,7.8937082349714027e-03,1.6455092219881398e-01
5.4000000000000004e-01,619,6.9939248221381756e-03,1.5634845510948597e-01
5.4000000000000004e-01,644,9.8030246999196435e-03,1.5617489672945825e-01
5.4000000000000004e-01,646,1.1817228306084698e-02,1.6455092219881401e-01
5.4000000000000004e-01,701,8.0838142249743117e-03,1.5667116849590187e-01
5.4000000000000004e-01,716,7.5668553942883077e-03,1.6455092219881404e-01
5.4000000000000004e-01,739,5.3954143407656252e-03,1.4885429223068222e-01
5.4000000000000004e-01,774,8.9126856888461503e-03,1.5741026911664438e-01
5.4000000000000004e-01,790,1.0218861992551176e-02,1.5032154439812603e-01
5.4000000000000004e-01,865,1.4100785194869903e-02,1.3989651414138610e-01
5.4000000000000004e-01,924,1.6429022615703115e-02,1.4150040738976061e-01
5.4000000000000004e-01,950,5.3579949057098453e-03,1.6322446406244995e-01
5.5000000000000004e-01,31,8.8666805634470269e-03,1.3640037664629456e-01
5.5000000000000004e-01,91,1.5911722465157874e-02,1.6137696133552340e-01
5.5000000000000004e-01,120,2.2631948989326744e-05,1.4932920852052600e-01
5.5000000000000004e-01,140,7.5407086735979623e-03,1.4369495409042204e-01
5.5000000000000004e-01,165,1.6814103946429404e-02,1.5267902880786657e-01
5.5000000000000004e-01,172,5.4982134514975911e-03,1.5404568062011956e-01
5.5000000000000004e-01,173,2.8801660920440841e-03,1.3572821734146634e-01
5.5000000000000004e-01,194,1.8665797642621718e-02,1.6455092219881401e-01
5.5000000000000004e-01,236,2.9752204868100929e-03,1.6455092219881398e-01
5.5000000000000004e-01,302,9.3383478670414632e-03,1.3351918544836669e-01
5.5000000000000004e-01,313,7.1667585695694702e-03,1.6455092219881401e-01
5.5000000000000004e-01,318,1.3305772578205033e-02,1.6455092219881398e-01
5.5000000000000004e-01,388,9.7905511690260238e-03,1.3090193351219481e-01
5.5000000000000004e-01,451,5.7442220402850741e-03,1.4160897297629213e-01
5.5000000000000004e-01,628,7.6212203135214152e-03,1.6455092219881395e-01
5.5000000000000004e-01,667,1.5505496148918441e-02,1.6455092219881404e-01
5.5000000000000004e-01,690,1.5509738588250416e-02,1.4863526553875711e-01
5.5000000000000004e-01,736,1.3928193946715406e-02,1.5895450560569338e-01
5.5000000000000004e-01,740,1.4659079541374034e-02,1.2658017467975449e-01
5.5000000000000004e-01,761,5.4343760805133090e-03,1.6455092219881406e-01
5.5000000000000004e-01,826,2.8574377739288837e-03,1.5058830367964174e-01
5.5000000000000004e-01,862,5.4177365841512892e-03,1.4957509378214112e-01
5.5000000000000004e-01,869,3.1254030726513005e-06,1.3084454052575598e-01
5.5000000000000004e-01,941,3.1758263134269438e-03,1.5254642247809053e-01
5.5000000000000004e-01,966,1.4656931749812585e-02,1.6262414939440076e-01
5.5000000000000004e-01,984,7.7651680539866097e-03,1.5525485508877454e-01
5.6000000000000005e-01,78,1.2576377661867949e-02,1.6455092219881398e-01
5.6000000000000005e-01,177,1.0045513215125132e-02,1.2897598319724016e-01
5.6000000000000005e-01,284,6.6550269953456753e-03,1.6455092219881398e-01
5.6000000000000005e-01,301,1.2356987832775682e-02,1.3041055390487069e-01
5.6000000000000005e-01,334,3.9744639089875911e-03,1.6455092219881398e-01
5.6000000000000005e-01,354,9.8169228556144184e-03,1.6455092219881395e-01
5.6000000000000005e-01,402,1.3955906537924889e-02,1.5596444903555964e-01
5.6000000000000005e-01,438,1.3541082112242475e-02,1.5253326248923144e-01
5.6000000000000005e-01,447,1.8464927017677435e-02,1.6455092219881398e-01
5.6000000000000005e-01,559,8.1250077696980033e-03,1.1121436221183134e-01
5.6000000000000005e-01,592,1.8242949103142947e-02,1.6137620827386981e-01
5.6000000000000005e-01,604,8.8376947597376271e-03,1.3266667221334705e-01
5.6000000000000005e-01,606,1.7888327907595536e-02,1.6455092219881398e-01
5.6000000000000005e-01,619,1.4844296435425591e-02,1.4935453028734780e-01
5.6000000000000005e-01,634,8.4378088636550275e-03,1.6381427325752401e-01
5.6000000000000005e-01,639,1.6495375909574006e-03,1.3978446103046790e-01
5.6000000000000005e-01,670,4.4262462150288784e-03,1.4854099525635350e-01
5.6000000000000005e-01,704,4.7187729702308223e-03,1.5661249632037927e-01
5.6000000000000005e-01,708,1.3248210297342550e-02,1.5139446955409691e-01
5.6000000000000005e-01,741,7.9516401148999327e-03,1.4174425203478966e-01
5.6000000000000005e-01,757,5.9665148196924866e-03,1.5893784884400597e-01
5.6000000000000005e-01,790,1.6035788521902503e-02,1.4010268240557483e-01
5.6000000000000005e-01,853,4.1526509614036589e-03,1.6130033114321293e-01
5.6000000000000005e-01,884,1.4315008048579325e-02,1.6455092219881398e-01
5.6000000000000005e-01,896,2.0062567414551868e-03,1.4713642307407110e-01
5.6000000000000005e-01,940,5.4646151194699122e-03,1.6455092219881395e-01
5.7000000000000006e-01,36,1.4119101289730429e-03,1.6455092219881398e-01
5.7000000000000006e-01,47,1.7174611236421888e-02,1.4761758885947490e-01
5.7000000000000006e-01,105,1.8770770390512531e-02,1.6455092219881398e-01
5.7000000000000006e-01,121,2.0138199695355352e-03,1.5677533074458669e-01
5.7000000000000006e-01,133,9.1855104033716772e-04,1.3775703388367752e-01
5.7000000000000006e-01,194,9.4561016765394024e-03,1.4588512455619232e-01
5.7000000000000006e-01,214,1.6840986070095959e-02,1.6455092219881398e-01
5.7000000000000006e-01,274,8.3910063129429835e-03,1.5266628344714672e-01
5.7000000000000006e-01,409,1.1631867512664956e-02,1.5858855715447417e-01
5.7000000000000006e-01,488,1.2252494259299057e-02,1.4823289475143694e-01
5.7000000000000006e-01,502,9.0906493945909078e-03,1.2640176134118739e-01
5.7000000000000006e-01,550,8.9309709101536572e-03,1.4575861100912943e-01
5.7000000000000006e-01,557,9.4516964460509556e-03,1.4075389264362589e-01
5.7000000000000006e-01,599,1.3512819152806332e-02,1.6455092219881398e-01
5.7000000000000006e-01,600,1.6042590772526982e-02,1.6455092219881398e-01
5.7000000000000006e-01,623,4.2302742403904914e-03,1.6425994708515196e-01
5.7000000000000006e-01,633,9.5750771193870154e-03,1.3477532201977901e-01
5.7000000000000006e-01,734,1.0054006003897276e-03,1.3313346665376549e-01
5.7000000000000006e-01,738,1.4498286174325303e-02,1.6455092219881395e-01
5.7000000000000006e-01,740,3.6693467665855350e-03,1.1192109513838044e-01
5.7000000000000006e-01,825,5.3365701598615534e-03,1.5358735159948633e-01
5.7000000000000006e-01,831,8.9242098208088538e-03,1.5391725888399771e-01
5.7000000000000006e-01,842,8.3026040247238808e-03,1.6455092219881398e-01
5.7000000000000006e-01,895,1.1246111612549237e-02,1.6146581835631268e-01
5.7000000000000006e-01,910,1.8833768880590102e-02,1.6455092219881401e-01
5.7000000000000006e-01,950,1.2982802668490667e-02,1.5786646915674013e-01
5.7000000000000006e-01,971,1.5082284304779314e-03,1.5190322287148067e-01
5.7000000000000006e-01,973,2.7089528489201709e-03,1.6455092219881401e-01
5.7000000000000006e-01,996,1.4264108370414946e-02,1.6007236016473259e-01
5.7999999999999996e-01,48,1.6321996039106335e-02,1.5775027765104119e-01
5.7999999999999996e-01,98,9.9046261575081729e-03,1.5332179971795643e-01
5.7999999999999996e-01,271,1.5532074475201108e-02,1.6455092219881401e-01
5.7999999999999996e-01,316,6.3761333072348547e-04,1.3166081876136401e-01
5.7999999999999996e-01,338,1.3276209559504648e-02,1.5491887160048265e-01
5.7999999999999996e-01,353,1.3329732486851292e-02,1.5611000382894608e-01
5.7999999999999996e-01,385,5.3489025812166469e-03,1.5839900827570505e-01
5.7999999999999996e-01,414,1.0336576958169225e-02,1.6455092219881398e-01
5.7999999999999996e-01,426,5.1656358151377091e-03,1.2940100153744910e-01
5.7999999999999996e-01,428,1.3785246048355987e-02,1.4892799325240458e-01
5.7999999999999996e-01,464,1.7996134797522295e-02,1.6455092219881398e-01
5.7999999999999996e-01,474,1.6489756633015745e-02,1.6131914395228408e-01
5.7999999999999996e-01,588,7.4020596686052986e-03,1.4048695946252063e-01
5.7999999999999996e-01,591,8.8956820124136693e-03,1.4727586565955444e-01
5.7999999999999996e-01,624,1.5027729256110456e-03,1.6148110862246304e-01
5.7999999999999996e-01,628,5.1972905208231834e-03,1.5692970188529251e-01
5.7999999999999996e-01,648,3.1713709193572637e-03,1.6455092219881398e-01
5.7999999999999996e-01,674,9.5887694310571592e-03,1.6455092219881401e-01
5.7999999999999996e-01,677,1.4436923871339852e-02,1.6455092219881398e-01
5.7999999999999996e-01,727,1.3174096338168517e-03,1.6455092219881398e-01
5.7999999999999996e-01,743,1.0391017980028616e-02,1.6455092219881398e-01
5.7999999999999996e-01,762,2.1222570440815325e-04,1.6455092219881398e-01
5.7999999999999996e-01,779,1.6240257475642172e-02,1.4845815497487735e-01
5.7999999999999996e-01,802,4.2075175820633637e-03,1.4636143023323989e-01
5.7999999999999996e-01,813,1.1655915186610660e-02,1.4556901979346024e-01
5.7999999999999996e-01,826,1.5509625604533533e-02,1.4773086590571294e-01
5.7999999999999996e-01,831,9.7336581139679801e-03,1.4499304906318888e-01
5.7999999999999996e-01,848,3.0655184539233327e-03,1.3828998641639356e-01
5.7999999999999996e-01,899,1.6288334970040758e-02,1.5034316585125335e-01
5.7999999999999996e-01,996,1.2994297398432803e-02,1.4580825179431761e-01
5.8999999999999997e-01,178,1.4295920674010476e-02,1.6434685849710068e-01
5.8999999999999997e-01,223,1.6748948963889954e-02,1.6090620158276903e-01
5.8999999999999997e-01,284,1.3936655318801588e-02,1.5789589520346839e-01
