arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate,twin_tail_ge10,twin_tail_ge13
lin,17.5,,eb154,0.154,1,4.4,0,0.31,20000,1.0,169.8,0.406,2,0.0,0.0005,6.003,0.0305,0.284,1.7039,3.3856,3.1694,7,7.5834,8,1.1746,1.1482,0.9745,0,1,0,0.15935,0.05052
lin,17.5,,eb154,0.154,1,4.4,0,0.32,20000,1.0,169.8,0.406,2,0.0,0.0022,5.582,0.0635,0.48,1.4141,3.3061,3.0956,7,7.3698,8,1.1521,1.1232,0.4578,0,1,0,0.14164,0.04503
lin,17.5,,eb154,0.154,1,4.4,0,0.33,20000,1.0,169.8,0.406,2,0.0,0.0087,5.173,0.1033,0.688,1.1751,3.2285,3.0236,7,7.1777,8,1.1308,1.099,0.2197,0,1,0,0.1262,0.04033
lin,17.5,,eb154,0.154,1,4.4,0,0.34,20000,1.0,169.8,0.406,2,0.0,0.0224,4.788,0.1463,0.924,1.0011,3.1551,2.9555,7,6.9949,8,1.11,1.0752,0.0615,0,1,0,0.11583,0.03678
lin,17.5,,eb154,0.154,1,4.4,0,0.35,20000,1.0,169.8,0.406,2,0.0,0.0478,4.417,0.1835,1.113,0.8941,3.0854,2.8904,7,6.8351,8,1.0891,1.0523,0.0,0,1,0,0.10641,0.0341
lin,17.5,,eb154,0.154,1,4.4,0,0.36,20000,1.0,169.8,0.406,2,0.0,0.085,4.067,0.2128,1.266,0.8545,3.0189,2.8286,7,6.6718,8,1.0681,1.0305,0.0,1,0,0,0.09976,0.03169
lin,17.5,,eb154,0.154,1,4.4,0,0.37,20000,1.0,169.8,0.406,2,0.0,0.1302,3.738,0.2351,1.388,0.8495,2.956,2.7697,7,6.53,8,1.0477,1.0099,0.0,1,0,0,0.09422,0.02992
lin,17.5,,eb154,0.154,1,4.4,0,0.38,20000,1.0,169.8,0.406,2,0.0,0.1794,3.43,0.2558,1.511,0.8725,2.8944,2.7125,7,6.3858,8,1.0275,0.9892,0.0,1,0,0,0.09081,0.02925
lin,17.5,,eb154,0.154,1,4.4,0,0.39,20000,1.0,169.8,0.406,2,0.0,0.2319,3.145,0.2687,1.572,0.9027,2.8354,2.6576,7,6.2472,8,1.0081,0.9698,0.0,1,0,0,0.08811,0.02832
lin,17.5,,eb154,0.154,1,4.4,0,0.4,20000,1.0,169.8,0.406,2,0.0,0.2833,2.886,0.2789,1.613,0.9256,2.7809,2.6064,7,6.1059,8,0.9895,0.9514,0.0,1,0,0,0.0857,0.02749
lin,17.5,,eb154,0.154,1,4.4,0,0.41,20000,1.0,169.8,0.406,2,0.0,0.3331,2.649,0.2888,1.709,0.9593,2.7267,2.5562,7,5.969,8,0.9714,0.934,0.0,1,0,0,0.08393,0.02718
lin,17.5,,eb154,0.154,1,4.4,0,0.42,20000,1.0,169.8,0.406,2,0.0,0.3823,2.432,0.295,1.735,0.9815,2.6756,2.5084,7,5.848,8,0.9536,0.9163,0.0,1,0,0,0.08285,0.02712
lin,17.5,,eb154,0.154,1,4.4,0,0.43,20000,1.0,169.8,0.406,2,0.0,0.4275,2.236,0.3012,1.747,1.0011,2.6273,2.463,7,5.7314,8,0.9366,0.8993,0.0,0,0,0,0.08144,0.02668
lin,17.5,,eb154,0.154,1,4.4,0,0.44,20000,1.0,169.8,0.406,2,0.0,0.4688,2.058,0.3025,1.704,1.0306,2.578,2.4174,7,5.6004,8,0.9211,0.8842,0.0,0,0,0,0.08015,0.0265
lin,17.5,,eb154,0.154,1,4.4,0,0.45,20000,1.0,169.8,0.406,2,0.0,0.5088,1.896,0.3047,1.706,1.0403,2.5329,2.3754,7,5.4984,8,0.9051,0.8694,0.0,0,0,0,0.08032,0.02637
lin,17.5,,eb154,0.154,1,4.4,0,0.46,20000,1.0,169.8,0.406,2,0.0,0.545,1.75,0.311,1.78,1.0428,2.4906,2.3356,7,5.4068,8,0.8895,0.8547,0.0,0,0,0,0.08033,0.02681
lin,17.5,,eb154,0.154,1,4.4,0,0.47,20000,1.0,169.8,0.406,2,0.0,0.5779,1.615,0.3167,1.819,1.0629,2.4468,2.2948,7,5.3144,8,0.8748,0.84,0.0,0,0,0,0.08031,0.02701
lin,17.5,,eb154,0.154,1,4.4,0,0.48,20000,1.0,169.8,0.406,2,0.0,0.6089,1.494,0.3191,1.859,1.0672,2.4071,2.2576,7,5.2265,8,0.8606,0.8266,0.0,0,0,0,0.08036,0.02704
lin,17.5,,eb154,0.154,1,4.4,0,0.49,20000,1.0,169.8,0.406,2,0.0,0.6353,1.386,0.3242,1.913,1.0872,2.3674,2.2208,7,5.1225,8,0.8477,0.8135,0.0,0,0,0,0.07897,0.02721
lin,17.5,,eb154,0.154,1,4.4,0,0.5,20000,1.0,169.8,0.406,2,0.0,0.6613,1.285,0.3251,1.903,1.094,2.3295,2.1851,7,5.0366,8,0.8349,0.8007,0.0,0,0,0,0.07846,0.02694
lin,17.5,,eb154,0.154,1,4.4,0,0.51,20000,1.0,169.8,0.406,2,0.0,0.6861,1.192,0.3275,1.949,1.0922,2.2924,2.1504,7,5.0022,7,0.8218,0.7878,0.0,0,0,0,0.07949,0.02692
lin,17.5,,eb154,0.154,1,4.4,0,0.52,20000,1.0,169.8,0.406,2,0.0,0.7094,1.109,0.3217,1.876,1.0709,2.2574,2.1179,7,4.8347,8,0.8095,0.7763,0.0,0,0,0,0.08018,0.0271
lin,17.5,,eb154,0.154,1,4.8,0,0.17,20000,1.0,169.8,0.406,2,0.0,0.0,12.108,0.0,nan,7.2599,7.7813,7.7813,1,11.4407,8,nan,nan,nan,0,0,0,0.95347,0.36903
lin,17.5,,eb154,0.154,1,4.8,0,0.18,20000,1.0,169.8,0.406,2,0.0,0.0,11.591,0.0,nan,6.758,6.9873,6.9694,2,10.8971,8,nan,nan,nan,0,0,0,0.85937,0.29083
lin,17.5,,eb154,0.154,1,4.8,0,0.19,20000,1.0,169.8,0.406,2,0.0,0.0,11.077,0.0,nan,6.2613,6.7179,6.7,2,10.4013,8,nan,nan,nan,0,0,0,0.74352,0.23368
lin,17.5,,eb154,0.154,1,4.8,0,0.2,20000,1.0,169.8,0.406,2,0.0,0.0,10.562,0.0,nan,5.769,6.0739,6.0347,3,9.9504,8,nan,nan,nan,0,0,0,0.62944,0.18903
lin,17.5,,eb154,0.154,1,4.8,0,0.21,20000,1.0,169.8,0.406,2,0.0,0.0,10.048,0.0,nan,5.287,5.483,5.4142,4,9.533,8,nan,nan,nan,0,0,0,0.53024,0.1546
lin,17.5,,eb154,0.154,1,4.8,0,0.22,20000,1.0,169.8,0.406,2,0.0,0.0,9.529,0.0,nan,4.7985,4.9359,4.8263,5,9.1484,8,nan,nan,nan,0,0,0,0.44464,0.1269
lin,17.5,,eb154,0.154,1,4.8,0,0.23,20000,1.0,169.8,0.406,2,0.0,0.0,9.018,0.0,nan,4.3376,4.7701,4.665,5,8.7921,8,nan,nan,nan,0,0,0,0.37471,0.10708
lin,17.5,,eb154,0.154,1,4.8,0,0.24,20000,1.0,169.8,0.406,2,0.0,0.0,8.5,0.0,0.0,3.8707,4.2816,4.1228,6,8.4724,8,nan,nan,nan,0,0,0,0.31568,0.0899
lin,17.5,,eb154,0.154,1,4.8,0,0.25,20000,1.0,169.8,0.406,2,0.0,0.0,7.987,0.0,0.0,3.4176,4.1474,3.9956,6,8.1755,8,nan,nan,nan,0,0,0,0.26616,0.07588
lin,17.5,,eb154,0.154,1,4.8,0,0.26,20000,1.0,169.8,0.406,2,0.0,0.0,7.475,0.0001,0.028,2.9849,3.6986,3.4661,7,7.8918,8,nan,1.2553,nan,0,0,0,0.22666,0.06468
lin,17.5,,eb154,0.154,1,4.8,0,0.27,20000,1.0,169.8,0.406,2,0.0,0.0,6.97,0.0005,0.027,2.5716,3.5886,3.3655,7,7.6235,8,nan,1.2245,nan,0,1,0,0.1941,0.05548
lin,17.5,,eb154,0.154,1,4.8,0,0.28,20000,1.0,169.8,0.406,2,0.0,0.0,6.48,0.0032,0.068,2.1865,3.4847,3.2699,7,7.3622,8,1.222,1.1942,1.0,0,1,0,0.16728,0.04795
lin,17.5,,eb154,0.154,1,4.8,0,0.29,20000,1.0,169.8,0.406,2,0.0,0.0001,5.999,0.0143,0.161,1.8305,3.3856,3.1785,7,7.1332,8,1.1934,1.1651,1.0,0,1,0,0.14449,0.04141
lin,17.5,,eb154,0.154,1,4.8,0,0.3,20000,1.0,169.8,0.406,2,0.0,0.0005,5.539,0.0408,0.315,1.5269,3.2925,3.0922,7,6.9134,8,1.1673,1.1365,0.7552,0,1,0,0.12493,0.03617
lin,17.5,,eb154,0.154,1,4.8,0,0.31,20000,1.0,169.8,0.406,2,0.0,0.003,5.094,0.0831,0.53,1.2734,3.2028,3.009,7,6.7158,8,1.1432,1.1085,0.3411,0,1,0,0.11048,0.03197
lin,17.5,,eb154,0.154,1,4.8,0,0.32,20000,1.0,169.8,0.406,2,0.0,0.0118,4.679,0.1337,0.787,1.0961,3.1197,2.9315,7,6.5294,8,1.1197,1.0814,0.1473,0,1,0,0.09841,0.02793
lin,17.5,,eb154,0.154,1,4.8,0,0.33,20000,1.0,169.8,0.406,2,0.0,0.0322,4.276,0.1827,1.033,1.0007,3.0392,2.8563,7,6.3355,8,1.0965,1.0548,0.0035,0,0,0,0.08863,0.02557
lin,17.5,,eb154,0.154,1,4.8,0,0.34,20000,1.0,169.8,0.406,2,0.0,0.0687,3.9,0.2213,1.233,0.9842,2.9642,2.7862,7,6.1562,8,1.0729,1.0297,0.0,1,0,0,0.08121,0.02354
lin,17.5,,eb154,0.154,1,4.8,0,0.35,20000,1.0,169.8,0.406,2,0.0,0.1165,3.545,0.2518,1.403,1.035,2.891,2.7181,7,5.9967,8,1.0497,1.0058,0.0,1,0,0,0.07626,0.02216
lin,17.5,,eb154,0.154,1,4.8,0,0.36,20000,1.0,169.8,0.406,2,0.0,0.1732,3.214,0.2758,1.539,1.071,2.8228,2.6541,7,5.8295,8,1.0264,0.9821,0.0,1,0,0,0.07242,0.02129
lin,17.5,,eb154,0.154,1,4.8,0,0.37,20000,1.0,169.8,0.406,2,0.0,0.2328,2.912,0.2913,1.613,1.131,2.7579,2.5932,7,5.6902,8,1.0044,0.9602,0.0,1,0,0,0.06954,0.0205
lin,17.5,,eb154,0.154,1,4.8,0,0.38,20000,1.0,169.8,0.406,2,0.0,0.2917,2.637,0.305,1.719,1.1755,2.6949,2.5344,7,5.5431,8,0.983,0.9394,0.0,0,0,0,0.06788,0.01994
lin,17.5,,eb154,0.154,1,4.8,0,0.39,20000,1.0,169.8,0.406,2,0.0,0.3496,2.391,0.3139,1.756,1.213,2.6362,2.4794,7,5.4233,8,0.9624,0.9188,0.0,0,0,0,0.06604,0.01976
lin,17.5,,eb154,0.154,1,4.8,0,0.4,20000,1.0,169.8,0.406,2,0.0,0.4047,2.164,0.3211,1.775,1.2538,2.5778,2.4248,7,5.2894,8,0.9423,0.899,0.0,0,0,0,0.06526,0.01986
lin,17.5,,eb154,0.154,1,4.8,0,0.41,20000,1.0,169.8,0.406,2,0.0,0.4547,1.967,0.3241,1.746,1.2809,2.5238,2.3742,7,5.1594,8,0.9236,0.881,0.0,0,0,0,0.06501,0.01981
lin,17.5,,eb154,0.154,1,4.8,0,0.42,20000,1.0,169.8,0.406,2,0.0,0.5009,1.789,0.3294,1.786,1.3035,2.472,2.3259,7,5.0339,8,0.9052,0.8639,0.0,0,0,0,0.06482,0.01989
lin,17.5,,eb154,0.154,1,4.8,0,0.43,20000,1.0,169.8,0.406,2,0.0,0.5438,1.626,0.3363,1.859,1.3251,2.4215,2.2785,7,4.9017,8,0.887,0.8465,0.0,0,0,0,0.0639,0.01929
lin,17.5,,eb154,0.154,1,4.8,0,0.44,20000,1.0,169.8,0.406,2,0.0,0.5824,1.483,0.3408,1.897,1.3386,2.3738,2.2338,7,4.7923,8,0.8701,0.8302,0.0,0,0,0,0.06292,0.01952
lin,17.5,,eb154,0.154,1,4.8,0,0.45,20000,1.0,169.8,0.406,2,0.0,0.617,1.355,0.3448,1.938,1.3501,2.3275,2.1905,7,4.7091,8,0.854,0.8144,0.0,0,0,0,0.0641,0.01965
lin,17.5,,eb154,0.154,1,4.8,0,0.46,20000,1.0,169.8,0.406,2,0.0,0.6476,1.241,0.3481,1.957,1.3661,2.2828,2.1486,7,4.7364,7,0.8391,0.7995,0.0,0,0,0,0.063,0.01979
lin,17.5,,eb154,0.154,1,4.8,0,0.47,20000,1.0,169.8,0.406,2,0.0,0.6783,1.136,0.3496,1.994,1.3576,2.2397,2.1085,7,4.636,7,0.8235,0.7844,0.0,0,0,0,0.06388,0.02021
lin,17.5,,eb154,0.154,1,4.8,0,0.48,20000,1.0,169.8,0.406,2,0.0,0.7055,1.042,0.3463,1.942,1.3503,2.199,2.0702,7,4.5532,7,0.809,0.7705,0.0,0,0,0,0.06401,0.02029
lin,17.5,,eb154,0.154,1,4.8,0,0.49,20000,1.0,169.8,0.406,2,0.0,0.7299,0.957,0.3464,1.927,1.3458,2.1607,2.0337,7,4.4436,7,0.7946,0.7567,0.0,0,0,0,0.06442,0.02009
lin,17.5,,eb154,0.154,1,4.8,0,0.5,20000,1.0,169.8,0.406,2,0.0,0.7507,0.882,0.3481,1.964,1.3516,2.1214,1.9971,7,4.3367,7,0.7813,0.7442,0.0,0,0,0,0.06499,0.02016
lin,17.5,,eb154,0.154,1,4.8,0,0.51,20000,1.0,169.8,0.406,2,0.0,0.7699,0.814,0.3473,1.969,1.3497,2.0838,1.9623,7,4.2929,6,0.7686,0.732,0.0,0,0,0,0.06453,0.01999
lin,17.5,,eb154,0.154,1,4.8,0,0.52,20000,1.0,169.8,0.406,2,0.0,0.7889,0.751,0.3454,1.971,1.3304,2.0482,1.929,7,4.2173,6,0.7551,0.7193,0.0,0,0,0,0.06548,0.02013
lin,17.5,,eb154,0.154,1,5.2,0,0.17,20000,1.0,169.8,0.406,2,0.0,0.0,11.608,0.0,nan,6.7938,7.6059,7.6059,1,10.6759,8,nan,nan,nan,0,0,0,0.89212,0.28143
lin,17.5,,eb154,0.154,1,5.2,0,0.18,20000,1.0,169.8,0.406,2,0.0,0.0,11.063,0.0,nan,6.2748,6.809,6.7916,2,10.12,8,nan,nan,nan,0,0,0,0.76292,0.21736
lin,17.5,,eb154,0.154,1,5.2,0,0.19,20000,1.0,169.8,0.406,2,0.0,0.0,10.518,0.0,nan,5.7623,6.1456,6.1085,3,9.6215,8,nan,nan,nan,0,0,0,0.63297,0.17135
lin,17.5,,eb154,0.154,1,5.2,0,0.2,20000,1.0,169.8,0.406,2,0.0,0.0,9.975,0.0,nan,5.2562,5.9021,5.867,3,9.1529,8,nan,nan,nan,0,0,0,0.52006,0.13578
lin,17.5,,eb154,0.154,1,5.2,0,0.21,20000,1.0,169.8,0.406,2,0.0,0.0,9.429,0.0,nan,4.7611,5.317,5.2551,4,8.7505,8,nan,nan,nan,0,0,0,0.42539,0.11003
lin,17.5,,eb154,0.154,1,5.2,0,0.22,20000,1.0,169.8,0.406,2,0.0,0.0,8.888,0.0,nan,4.2774,4.7767,4.6765,5,8.3617,8,nan,nan,nan,0,0,0,0.35056,0.08965
lin,17.5,,eb154,0.154,1,5.2,0,0.23,20000,1.0,169.8,0.406,2,0.0,0.0,8.34,0.0,nan,3.7965,4.2773,4.1264,6,8.0055,8,nan,nan,nan,0,0,0,0.28661,0.0736
lin,17.5,,eb154,0.154,1,5.2,0,0.24,20000,1.0,169.8,0.406,2,0.0,0.0,7.798,0.0,0.0,3.3409,4.1246,3.9809,6,7.6706,8,nan,nan,nan,0,0,0,0.23761,0.06113
lin,17.5,,eb154,0.154,1,5.2,0,0.25,20000,1.0,169.8,0.406,2,0.0,0.0,7.255,0.0001,0.021,2.8993,3.6682,3.447,7,7.3658,8,nan,1.2627,nan,0,0,0,0.19773,0.05088
lin,17.5,,eb154,0.154,1,5.2,0,0.26,20000,1.0,169.8,0.406,2,0.0,0.0,6.723,0.0003,0.016,2.4828,3.5466,3.3353,7,7.0843,8,nan,1.2276,nan,0,1,0,0.16613,0.04235
lin,17.5,,eb154,0.154,1,5.2,0,0.27,20000,1.0,169.8,0.406,2,0.0,0.0,6.203,0.0024,0.048,2.0954,3.4301,3.2285,7,6.8404,8,1.227,1.1942,1.0,0,1,0,0.14013,0.03625
lin,17.5,,eb154,0.154,1,5.2,0,0.28,20000,1.0,169.8,0.406,2,0.0,0.0001,5.7,0.0138,0.139,1.7642,3.3219,3.1282,7,6.6009,8,1.1943,1.162,1.0,0,1,0,0.11899,0.03125
lin,17.5,,eb154,0.154,1,5.2,0,0.29,20000,1.0,169.8,0.406,2,0.0,0.0004,5.216,0.0439,0.3,1.4802,3.2182,3.0321,7,6.3512,8,1.1655,1.1307,0.7027,0,1,0,0.10262,0.02629
lin,17.5,,eb154,0.154,1,5.2,0,0.3,20000,1.0,169.8,0.406,2,0.0,0.0028,4.756,0.0947,0.542,1.26,3.1214,2.9418,7,6.1326,8,1.1391,1.0997,0.3008,0,1,0,0.0885,0.02312
lin,17.5,,eb154,0.154,1,5.2,0,0.31,20000,1.0,169.8,0.406,2,0.0,0.013,4.319,0.1552,0.832,1.1336,3.0292,2.8556,7,5.9405,8,1.1133,1.0692,0.1188,0,0,0,0.07711,0.02029
lin,17.5,,eb154,0.154,1,5.2,0,0.32,20000,1.0,169.8,0.406,2,0.0,0.0383,3.91,0.2113,1.117,1.1248,2.9429,2.7747,7,5.7471,8,1.0876,1.0399,0.0001,1,0,0,0.06904,0.01822
lin,17.5,,eb154,0.154,1,5.2,0,0.33,20000,1.0,169.8,0.406,2,0.0,0.083,3.523,0.2526,1.332,1.1829,2.8598,2.6972,7,5.5926,8,1.0616,1.0125,0.0,1,0,0,0.06331,0.01666
lin,17.5,,eb154,0.154,1,5.2,0,0.34,20000,1.0,169.8,0.406,2,0.0,0.1416,3.16,0.285,1.508,1.2577,2.7824,2.6243,7,5.4195,8,1.0355,0.9855,0.0,1,0,0,0.05886,0.01584
lin,17.5,,eb154,0.154,1,5.2,0,0.35,20000,1.0,169.8,0.406,2,0.0,0.2077,2.826,0.3073,1.63,1.3278,2.7076,2.5542,7,5.2419,8,1.0102,0.96,0.0,0,0,0,0.05601,0.0153
lin,17.5,,eb154,0.154,1,5.2,0,0.36,20000,1.0,169.8,0.406,2,0.0,0.2749,2.531,0.3235,1.746,1.3979,2.6382,2.4893,7,5.0833,8,0.9859,0.9364,0.0,0,0,0,0.05413,0.015
lin,17.5,,eb154,0.154,1,5.2,0,0.37,20000,1.0,169.8,0.406,2,0.0,0.3407,2.262,0.3355,1.798,1.4578,2.5712,2.4263,7,4.9293,8,0.9625,0.9129,0.0,0,0,0,0.05317,0.01479
lin,17.5,,eb154,0.154,1,5.2,0,0.38,20000,1.0,169.8,0.406,2,0.0,0.404,2.022,0.3437,1.833,1.4959,2.5081,2.3668,7,4.9514,7,0.9396,0.8907,0.0,0,0,0,0.05268,0.01439
lin,17.5,,eb154,0.154,1,5.2,0,0.39,20000,1.0,169.8,0.406,2,0.0,0.4605,1.813,0.3472,1.809,1.5274,2.4475,2.3101,7,4.8271,7,0.9185,0.8708,0.0,0,0,0,0.05097,0.01436
lin,17.5,,eb154,0.154,1,5.2,0,0.4,20000,1.0,169.8,0.406,2,0.0,0.5131,1.625,0.355,1.876,1.5512,2.3896,2.2557,7,4.7168,7,0.8972,0.8507,0.0,0,0,0,0.05109,0.01443
lin,17.5,,eb154,0.154,1,5.2,0,0.41,20000,1.0,169.8,0.406,2,0.0,0.5604,1.461,0.3611,1.941,1.5659,2.3352,2.2045,7,4.5872,7,0.8772,0.8316,0.0,0,0,0,0.05084,0.01461
lin,17.5,,eb154,0.154,1,5.2,0,0.42,20000,1.0,169.8,0.406,2,0.0,0.6031,1.314,0.3643,1.971,1.5782,2.281,2.1539,7,4.4586,7,0.8581,0.8133,0.0,0,0,0,0.05121,0.01436
lin,17.5,,eb154,0.154,1,5.2,0,0.43,20000,1.0,169.8,0.406,2,0.0,0.6388,1.188,0.3712,2.018,1.6003,2.2307,2.1066,7,4.3952,6,0.8407,0.7956,0.0,0,0,0,0.0506,0.01426
lin,17.5,,eb154,0.154,1,5.2,0,0.44,20000,1.0,169.8,0.406,2,0.0,0.6745,1.073,0.372,2.051,1.592,2.1842,2.0624,7,4.2932,6,0.8231,0.7786,0.0,0,0,0,0.05138,0.01429
lin,17.5,,eb154,0.154,1,5.2,0,0.45,20000,1.0,169.8,0.406,2,0.0,0.706,0.971,0.3677,1.961,1.5857,2.1372,2.0182,7,4.2096,6,0.8064,0.7627,0.0,0,0,0,0.05119,0.01437
lin,17.5,,eb154,0.154,1,5.2,0,0.46,20000,1.0,169.8,0.406,2,0.0,0.7334,0.881,0.3691,1.996,1.5842,2.0905,1.975,7,4.1196,6,0.79,0.7474,0.0,0,0,0,0.05187,0.01379
lin,17.5,,eb154,0.154,1,5.2,0,0.47,20000,1.0,169.8,0.406,2,0.0,0.7576,0.801,0.3695,2.03,1.5826,2.049,1.9357,7,4.0191,6,0.7745,0.7329,0.0,0,0,0,0.05239,0.01392
lin,17.5,,eb154,0.154,1,5.2,0,0.48,20000,1.0,169.8,0.406,2,0.0,0.7794,0.731,0.3699,2.053,1.5755,2.0087,1.8976,7,3.9462,6,0.7595,0.7184,0.0,0,0,0,0.05304,0.01394
lin,17.5,,eb154,0.154,1,5.2,0,0.49,20000,1.0,169.8,0.406,2,0.0,0.7989,0.666,0.3739,2.129,1.5782,1.9672,1.859,7,3.8202,5,0.7446,0.7036,0.0,0,0,0,0.0537,0.0138
lin,17.5,,eb154,0.154,1,5.2,0,0.5,20000,1.0,169.8,0.406,2,0.0,0.8157,0.611,0.369,2.0,1.5761,1.9294,1.8233,7,3.7511,5,0.7317,0.6905,0.0,0,0,0,0.05399,0.01451
lin,17.5,,eb154,0.154,1,5.2,0,0.51,20000,1.0,169.8,0.406,2,0.0,0.8316,0.56,0.3652,1.969,1.5615,1.8941,1.7898,7,3.6829,5,0.7183,0.6784,0.0,0,0,0,0.05405,0.0153
lin,17.5,,eb154,0.154,1,5.2,0,0.52,20000,1.0,169.8,0.406,2,0.0,0.8455,0.514,0.3653,1.965,1.5626,1.8578,1.7558,7,3.6039,5,0.7053,0.666,0.0,0,0,0,0.05371,0.01569
lin,17.5,,eb154,0.154,1,5.6,0,0.17,20000,1.0,169.8,0.406,2,0.0,0.0,11.157,0.0,nan,6.3877,7.4456,7.4456,1,9.9606,8,nan,nan,nan,0,0,0,0.81097,0.21403
lin,17.5,,eb154,0.154,1,5.6,0,0.18,20000,1.0,169.8,0.406,2,0.0,0.0,10.585,0.0,nan,5.8586,6.6542,6.6381,2,9.4027,8,nan,nan,nan,0,0,0,0.66437,0.16285
lin,17.5,,eb154,0.154,1,5.6,0,0.19,20000,1.0,169.8,0.406,2,0.0,0.0,10.014,0.0,nan,5.3346,5.9871,5.9527,3,8.9033,8,nan,nan,nan,0,0,0,0.53199,0.12488
lin,17.5,,eb154,0.154,1,5.6,0,0.2,20000,1.0,169.8,0.406,2,0.0,0.0,9.441,0.0,nan,4.8174,5.3803,5.3203,4,8.4347,8,nan,nan,nan,0,0,0,0.42369,0.09903
lin,17.5,,eb154,0.154,1,5.6,0,0.21,20000,1.0,169.8,0.406,2,0.0,0.0,8.871,0.0,nan,4.3235,4.8221,4.7265,5,8.0087,8,nan,nan,nan,0,0,0,0.34001,0.07778
lin,17.5,,eb154,0.154,1,5.6,0,0.22,20000,1.0,169.8,0.406,2,0.0,0.0,8.299,0.0,nan,3.8309,4.6237,4.5338,5,7.624,8,nan,nan,nan,0,0,0,0.27043,0.0628
lin,17.5,,eb154,0.154,1,5.6,0,0.23,20000,1.0,169.8,0.406,2,0.0,0.0,7.727,0.0,0.0,3.3557,4.1296,3.9919,6,7.2687,8,nan,nan,nan,0,0,0,0.21848,0.05063
lin,17.5,,eb154,0.154,1,5.6,0,0.24,20000,1.0,169.8,0.406,2,0.0,0.0,7.162,0.0,0.0,2.9081,3.6641,3.4531,7,6.9705,8,nan,1.2838,nan,0,0,0,0.17863,0.0414
lin,17.5,,eb154,0.154,1,5.6,0,0.25,20000,1.0,169.8,0.406,2,0.0,0.0,6.599,0.0001,0.01,2.4929,3.5266,3.3253,7,6.6675,8,nan,1.2371,nan,0,1,0,0.1468,0.03438
lin,17.5,,eb154,0.154,1,5.6,0,0.26,20000,1.0,169.8,0.406,2,0.0,0.0,6.052,0.0011,0.026,2.1174,3.399,3.2078,7,6.3668,8,1.2406,1.2002,1.0,0,1,0,0.12115,0.02835
lin,17.5,,eb154,0.154,1,5.6,0,0.27,20000,1.0,169.8,0.406,2,0.0,0.0,5.524,0.01,0.1,1.7842,3.2785,3.0964,7,6.1084,8,1.2015,1.1651,1.0,0,1,0,0.1019,0.024
lin,17.5,,eb154,0.154,1,5.6,0,0.28,20000,1.0,169.8,0.406,2,0.0,0.0002,5.018,0.0399,0.256,1.5114,3.1653,2.9913,7,5.8867,8,1.1686,1.1307,0.7787,0,1,0,0.08599,0.0203
lin,17.5,,eb154,0.154,1,5.6,0,0.29,20000,1.0,169.8,0.406,2,0.0,0.0017,4.535,0.0964,0.511,1.3198,3.0586,2.8916,7,5.6664,8,1.1397,1.0965,0.3074,0,1,0,0.07242,0.01718
lin,17.5,,eb154,0.154,1,5.6,0,0.3,20000,1.0,169.8,0.406,2,0.0,0.0106,4.085,0.166,0.824,1.2378,2.9586,2.7977,7,5.4466,8,1.112,1.0627,0.1254,0,0,0,0.06236,0.01493
lin,17.5,,eb154,0.154,1,5.6,0,0.31,20000,1.0,169.8,0.406,2,0.0,0.0378,3.658,0.2294,1.134,1.2905,2.8633,2.7083,7,5.2439,8,1.084,1.0307,0.0002,1,0,0,0.05464,0.0133
lin,17.5,,eb154,0.154,1,5.6,0,0.32,20000,1.0,169.8,0.406,2,0.0,0.088,3.262,0.2774,1.387,1.378,2.7751,2.6254,7,5.0674,8,1.0553,1.0001,0.0,1,0,0,0.04956,0.01236
lin,17.5,,eb154,0.154,1,5.6,0,0.33,20000,1.0,169.8,0.406,2,0.0,0.1556,2.888,0.3115,1.583,1.4685,2.6905,2.5458,7,4.8847,8,1.0265,0.9706,0.0,0,0,0,0.04625,0.0117
lin,17.5,,eb154,0.154,1,5.6,0,0.34,20000,1.0,169.8,0.406,2,0.0,0.2301,2.555,0.3332,1.715,1.57,2.611,2.4712,7,4.9078,7,0.999,0.9435,0.0,0,0,0,0.04433,0.01101
lin,17.5,,eb154,0.154,1,5.6,0,0.35,20000,1.0,169.8,0.406,2,0.0,0.3047,2.253,0.3517,1.82,1.6484,2.5352,2.3998,7,4.7691,7,0.9721,0.9164,0.0,0,0,0,0.04279,0.01079
