arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.18,20000,0.8241,621.8,1.486,0,0.1759,0.0,9.915,0.0,nan,5.1792,1.8329,1.8272,4,0.7739,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.19,20000,0.8241,621.8,1.486,0,0.1759,0.0,9.309,0.0,nan,4.6153,1.5284,1.5234,5,0.6962,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.2,20000,0.8241,621.8,1.486,0,0.1759,0.0,8.699,0.0,nan,4.0573,1.2585,1.255,5,0.6381,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.21,20000,0.8241,621.8,1.486,0,0.1759,0.0,8.089,0.0,0.0,3.5084,1.0524,1.0501,6,0.5919,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.22,20000,0.8241,621.8,1.486,0,0.1759,0.0,7.486,0.0,0.0,2.9744,0.8775,0.8756,7,0.5716,8,nan,0.569,nan,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.23,20000,0.8241,621.8,1.486,0,0.1759,0.0,6.894,0.0002,0.01,2.4762,0.7473,0.7459,7,0.5548,8,nan,0.4834,nan,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.24,20000,0.8241,621.8,1.486,0,0.1759,0.0,6.318,0.0035,0.052,2.0156,0.6423,0.6413,7,0.4647,7,0.5281,0.4175,0.0,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.25,20000,0.8241,621.8,1.486,0,0.1759,0.0001,5.765,0.0229,0.182,1.6057,0.5561,0.5554,7,0.4559,7,0.4614,0.3628,0.0,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.26,20000,0.8241,621.8,1.486,0,0.1759,0.0007,5.237,0.0739,0.452,1.2508,0.4853,0.4847,7,0.4487,7,0.4062,0.3137,0.0,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.27,20000,0.8241,621.8,1.486,0,0.1759,0.0077,4.74,0.1411,0.798,1.0031,0.4269,0.4264,7,0.4537,7,0.3622,0.2725,0.0,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.28,20000,0.8241,621.8,1.486,0,0.1759,0.032,4.277,0.2051,1.171,0.883,0.3786,0.3781,7,0.457,7,0.3217,0.2378,0.0,1,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.29,20000,0.8241,621.8,1.486,0,0.1759,0.0842,3.835,0.2474,1.416,0.8877,0.3369,0.3364,7,0.4638,7,0.2839,0.2085,0.0,1,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.3,20000,0.8241,621.8,1.486,0,0.1759,0.1524,3.431,0.2726,1.578,0.9302,0.3026,0.302,7,0.3776,6,0.2508,0.185,0.0,1,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.31,20000,0.8241,621.8,1.486,0,0.1759,0.2266,3.062,0.2897,1.729,0.9707,0.273,0.2724,7,0.3866,6,0.2221,0.1645,0.0,1,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.32,20000,0.8241,621.8,1.486,0,0.1759,0.2995,2.734,0.298,1.774,1.0098,0.2483,0.2476,7,0.405,6,0.1979,0.1468,0.0,1,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.33,20000,0.8241,621.8,1.486,0,0.1759,0.3663,2.447,0.3031,1.805,1.0413,0.2269,0.226,7,0.4102,6,0.1776,0.1319,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.34,20000,0.8241,621.8,1.486,0,0.1759,0.4281,2.191,0.3038,1.8,1.0714,0.2074,0.2065,7,0.4228,6,0.1598,0.1195,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.35,20000,0.8241,621.8,1.486,0,0.1759,0.4844,1.963,0.3049,1.811,1.0914,0.1913,0.1903,7,0.3422,5,0.1438,0.1088,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.36,20000,0.8241,621.8,1.486,0,0.1759,0.532,1.766,0.3074,1.851,1.1211,0.177,0.176,7,0.3628,5,0.1305,0.0991,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.37,20000,0.8241,621.8,1.486,0,0.1759,0.5748,1.591,0.3081,1.901,1.1508,0.1641,0.1631,7,0.383,5,0.119,0.0909,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.38,20000,0.8241,621.8,1.486,0,0.1759,0.6135,1.436,0.3095,1.94,1.1747,0.1526,0.1515,7,0.3913,5,0.1089,0.0832,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.39,20000,0.8241,621.8,1.486,0,0.1759,0.6477,1.296,0.3058,1.811,1.2181,0.1414,0.1404,7,0.317,4,0.1002,0.0768,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.4,20000,0.8241,621.8,1.486,0,0.1759,0.6778,1.175,0.3024,1.724,1.2562,0.1326,0.1316,7,0.3254,4,0.0924,0.0716,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.41,20000,0.8241,621.8,1.486,0,0.1759,0.7047,1.065,0.3019,1.663,1.2996,0.1249,0.1239,7,0.3559,4,0.0855,0.0672,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.42,20000,0.8241,621.8,1.486,0,0.1759,0.7296,0.964,0.3067,1.721,1.329,0.1178,0.1167,7,0.3775,4,0.0787,0.0627,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.43,20000,0.8241,621.8,1.486,0,0.1759,0.7506,0.877,0.3131,1.78,1.3713,0.1113,0.1101,7,0.3868,4,0.0733,0.0589,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.44,20000,0.8241,621.8,1.486,0,0.1759,0.7691,0.797,0.3215,1.814,1.4358,0.1048,0.1037,7,0.3299,3,0.0691,0.0543,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.45,20000,0.8241,621.8,1.486,0,0.1759,0.7865,0.726,0.3256,1.838,1.4866,0.0988,0.0977,7,0.34,3,0.0651,0.0502,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.46,20000,0.8241,621.8,1.486,0,0.1759,0.8031,0.662,0.3279,1.855,1.5275,0.095,0.0936,7,0.3616,3,0.061,0.0473,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.47,20000,0.8241,621.8,1.486,0,0.1759,0.8191,0.602,0.329,1.851,1.5623,0.0908,0.0894,7,0.3883,3,0.0573,0.045,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.48,20000,0.8241,621.8,1.486,0,0.1759,0.8326,0.548,0.3334,1.893,1.6183,0.0867,0.0852,7,0.4002,3,0.0536,0.0436,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.49,20000,0.8241,621.8,1.486,0,0.1759,0.846,0.5,0.3303,1.863,1.6428,0.0832,0.0818,7,0.346,2,0.0502,0.0413,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.5,20000,0.8241,621.8,1.486,0,0.1759,0.8573,0.456,0.335,1.881,1.695,0.0817,0.0798,7,0.3505,2,0.0471,0.0397,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.51,20000,0.8241,621.8,1.486,0,0.1759,0.8674,0.415,0.3398,1.852,1.7575,0.0801,0.0774,7,0.3653,2,0.0449,0.0369,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,9.6,1,0.52,20000,0.8241,621.8,1.486,0,0.1759,0.877,0.38,0.3415,1.784,1.8008,0.0799,0.076,7,0.3254,1,0.0432,0.0344,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.17,20000,0.8241,621.8,1.486,0,0.1759,0.0,8.977,0.0,nan,4.5134,1.6432,1.6237,4,0.5892,7,nan,nan,nan,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.18,20000,0.8241,621.8,1.486,0,0.1759,0.0,8.277,0.0,nan,3.9256,1.3271,1.3067,5,0.5516,7,nan,nan,nan,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.19,20000,0.8241,621.8,1.486,0,0.1759,0.0,7.582,0.0,nan,3.3675,1.0247,1.0096,5,0.4542,6,nan,nan,nan,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.2,20000,0.8241,621.8,1.486,0,0.1759,0.0,6.88,0.0,0.0,2.8345,0.834,0.8218,6,0.4314,6,nan,nan,nan,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.21,20000,0.8241,621.8,1.486,0,0.1759,0.0,6.191,0.0,0.0,2.3449,0.6765,0.668,7,0.4346,6,nan,0.5249,nan,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.22,20000,0.8241,621.8,1.486,0,0.1759,0.0,5.531,0.0004,0.007,1.9322,0.5488,0.543,7,0.443,6,nan,0.43,nan,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.23,20000,0.8241,621.8,1.486,0,0.1759,0.0,4.903,0.0142,0.086,1.6059,0.4495,0.4455,7,0.3556,5,0.4809,0.3571,0.0,0,1,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.24,20000,0.8241,621.8,1.486,0,0.1759,0.0001,4.308,0.0829,0.368,1.4069,0.3722,0.3695,7,0.3743,5,0.4018,0.2936,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.25,20000,0.8241,621.8,1.486,0,0.1759,0.0037,3.762,0.1941,0.854,1.4068,0.3125,0.3109,7,0.3914,5,0.347,0.2404,0.0,1,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.26,20000,0.8241,621.8,1.486,0,0.1759,0.036,3.264,0.2904,1.371,1.5421,0.2645,0.2635,7,0.3113,4,0.2978,0.1988,0.0,1,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.27,20000,0.8241,621.8,1.486,0,0.1759,0.1188,2.797,0.345,1.746,1.7151,0.2278,0.2273,7,0.3377,4,0.2509,0.1663,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.28,20000,0.8241,621.8,1.486,0,0.1759,0.2267,2.371,0.3694,1.904,1.8223,0.1974,0.1971,7,0.3708,4,0.2111,0.1401,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.29,20000,0.8241,621.8,1.486,0,0.1759,0.3326,2.007,0.3798,1.978,1.8811,0.1721,0.1719,7,0.3947,4,0.1787,0.1196,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.3,20000,0.8241,621.8,1.486,0,0.1759,0.4271,1.697,0.3866,2.072,1.9261,0.1525,0.1524,7,0.3339,3,0.1522,0.1031,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.31,20000,0.8241,621.8,1.486,0,0.1759,0.5086,1.44,0.3874,2.098,1.9581,0.1356,0.1355,7,0.3785,3,0.1308,0.0896,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.32,20000,0.8241,621.8,1.486,0,0.1759,0.5763,1.223,0.3884,2.038,2.0019,0.1214,0.1213,7,0.3226,2,0.1134,0.0781,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.33,20000,0.8241,621.8,1.486,0,0.1759,0.634,1.044,0.3835,1.922,2.0358,0.1105,0.1104,7,0.3427,2,0.0994,0.0699,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.34,20000,0.8241,621.8,1.486,0,0.1759,0.6826,0.891,0.3847,1.912,2.0807,0.1006,0.1004,7,0.3849,2,0.0872,0.0626,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.35,20000,0.8241,621.8,1.486,0,0.1759,0.7236,0.761,0.3908,1.925,2.1334,0.0946,0.0939,7,0.3953,2,0.0769,0.0556,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.36,20000,0.8241,621.8,1.486,0,0.1759,0.7569,0.654,0.4018,2.024,2.199,0.0904,0.0888,7,0.3095,1,0.0693,0.0491,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.37,20000,0.8241,621.8,1.486,0,0.1759,0.7859,0.562,0.4083,2.034,2.2642,0.0888,0.0852,7,0.3608,1,0.0626,0.0451,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.38,20000,0.8241,621.8,1.486,0,0.1759,0.8125,0.482,0.4137,2.075,2.3167,0.0893,0.0833,7,0.3945,1,0.0562,0.0417,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.39,20000,0.8241,621.8,1.486,0,0.1759,0.8359,0.413,0.4179,2.044,2.3726,0.0934,0.0829,7,nan,0,0.0507,0.0383,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.4,20000,0.8241,621.8,1.486,0,0.1759,0.8557,0.355,0.4217,1.971,2.4285,0.0956,0.0821,7,nan,0,0.0461,0.0346,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.41,20000,0.8241,621.8,1.486,0,0.1759,0.8727,0.305,0.4236,1.841,2.4936,0.0986,0.0822,7,nan,0,0.0424,0.0319,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.42,20000,0.8241,621.8,1.486,0,0.1759,0.8884,0.261,0.4342,1.898,2.549,0.1009,0.0822,7,nan,0,0.0393,0.0296,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.43,20000,0.8241,621.8,1.486,0,0.1759,0.9009,0.224,0.4521,2.014,2.6225,0.1037,0.0832,7,nan,0,0.0363,0.0271,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.44,20000,0.8241,621.8,1.486,0,0.1759,0.913,0.191,0.4674,2.117,2.6874,0.1125,0.086,7,nan,0,0.0336,0.0245,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.45,20000,0.8241,621.8,1.486,0,0.1759,0.9224,0.165,0.4859,2.2,2.7561,0.1147,0.0871,7,nan,0,0.031,0.0237,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.46,20000,0.8241,621.8,1.486,0,0.1759,0.9315,0.142,0.4973,2.264,2.8107,0.093,0.0745,6,nan,0,0.0288,0.0222,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.47,20000,0.8241,621.8,1.486,0,0.1759,0.9402,0.122,0.5,2.146,2.8541,0.0787,0.065,5,nan,0,0.0272,0.0214,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.48,20000,0.8241,621.8,1.486,0,0.1759,0.9479,0.103,0.5198,2.21,2.9049,0.0795,0.066,5,nan,0,0.0249,0.0198,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.49,20000,0.8241,621.8,1.486,0,0.1759,0.9551,0.087,0.5172,2.008,2.9481,0.0844,0.0688,5,nan,0,0.0236,0.0188,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.5,20000,0.8241,621.8,1.486,0,0.1759,0.9605,0.075,0.5334,2.041,2.9932,0.0705,0.0593,4,nan,0,0.022,0.0186,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.51,20000,0.8241,621.8,1.486,0,0.1759,0.9654,0.064,0.561,2.282,3.037,0.0736,0.0621,4,nan,0,0.021,0.0178,0.0,0,0,0
linq,35.0,3.0,eb0482,0.0482,1,12.8,1,0.52,20000,0.8241,621.8,1.486,0,0.1759,0.9697,0.054,0.592,2.552,3.0986,0.077,0.066,4,nan,0,0.0201,0.0197,0.0,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.17,20000,0.7142,621.8,1.486,0,0.2858,0.0,18.419,0.0,nan,13.53,nan,nan,0,7.1497,4,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.18,20000,0.7142,621.8,1.486,0,0.2858,0.0,18.262,0.0,nan,13.3737,nan,nan,0,6.8778,5,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.19,20000,0.7142,621.8,1.486,0,0.2858,0.0,18.104,0.0,nan,13.2156,nan,nan,0,6.4891,5,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.2,20000,0.7142,621.8,1.486,0,0.2858,0.0,17.948,0.0,nan,13.0597,nan,nan,0,6.2394,6,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.21,20000,0.7142,621.8,1.486,0,0.2858,0.0,17.796,0.0,nan,12.9069,nan,nan,0,5.9283,6,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.22,20000,0.7142,621.8,1.486,0,0.2858,0.0,17.641,0.0,nan,12.7525,nan,nan,0,5.6571,7,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.23,20000,0.7142,621.8,1.486,0,0.2858,0.0,17.485,0.0,nan,12.5965,nan,nan,0,5.3965,7,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.24,20000,0.7142,621.8,1.486,0,0.2858,0.0,17.333,0.0,nan,12.444,nan,nan,0,5.162,7,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.25,20000,0.7142,621.8,1.486,0,0.2858,0.0,17.179,0.0,nan,12.29,nan,nan,0,4.919,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.26,20000,0.7142,621.8,1.486,0,0.2858,0.0,17.025,0.0,nan,12.1364,nan,nan,0,4.7132,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.27,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.869,0.0,nan,11.9808,nan,nan,0,4.5298,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.28,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.717,0.0,nan,11.8286,nan,nan,0,4.364,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.29,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.568,0.0,nan,11.6793,nan,nan,0,4.2103,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.3,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.415,0.0,nan,11.5262,3.2649,3.2649,1,4.0641,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.31,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.263,0.0,nan,11.3744,3.1244,3.1244,1,3.9272,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.32,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.111,0.0,nan,11.2226,2.8667,2.8629,2,3.7989,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.33,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.961,0.0,nan,11.0726,2.7637,2.7586,2,3.679,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.34,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.81,0.0,nan,10.9216,2.5464,2.5363,3,3.5654,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.35,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.66,0.0,nan,10.7717,2.4725,2.4616,3,3.4611,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.36,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.509,0.0,nan,10.62,2.3921,2.3812,3,3.3623,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.37,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.358,0.0,0.0,10.4696,2.1995,2.1797,4,3.2673,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.38,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.204,0.0,0.0,10.3158,2.1403,2.1211,4,3.1773,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.39,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.055,0.0,0.0,10.1661,2.0751,2.0562,4,3.0939,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.4,20000,0.7142,621.8,1.486,0,0.2858,0.0,14.904,0.0001,3.0,10.0155,1.9028,1.8711,5,3.014,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.41,20000,0.7142,621.8,1.486,0,0.2858,0.0,14.755,0.0001,0.75,9.8659,1.8525,1.8215,5,2.9397,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.42,20000,0.7142,621.8,1.486,0,0.2858,0.0,14.603,0.0001,0.5,9.7144,1.6878,1.6396,6,2.8676,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.43,20000,0.7142,621.8,1.486,0,0.2858,0.0,14.454,0.0001,0.333,9.5655,1.6467,1.5994,6,2.7997,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.44,20000,0.7142,621.8,1.486,0,0.2858,0.0001,14.303,0.0002,0.278,9.4156,1.605,1.5585,6,2.7347,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.45,20000,0.7142,621.8,1.486,0,0.2858,0.0001,14.15,0.0002,0.304,9.2627,1.45,1.3765,7,2.6715,8,nan,0.5353,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.46,20000,0.7142,621.8,1.486,0,0.2858,0.0001,14.004,0.0004,0.324,9.1176,1.418,1.3456,7,2.6149,8,nan,0.5182,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.47,20000,0.7142,621.8,1.486,0,0.2858,0.0001,13.853,0.0006,0.302,8.9662,1.3862,1.315,7,2.5571,8,nan,0.5051,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.48,20000,0.7142,621.8,1.486,0,0.2858,0.0001,13.703,0.0008,0.308,8.8168,1.3537,1.2843,7,2.5048,8,0.534,0.4933,0.0,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.49,20000,0.7142,621.8,1.486,0,0.2858,0.0002,13.555,0.0011,0.291,8.67,1.3265,1.259,7,2.4524,8,0.5191,0.4864,0.0,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.5,20000,0.7142,621.8,1.486,0,0.2858,0.0004,13.406,0.0017,0.35,8.5218,1.297,1.231,7,2.4028,8,0.5045,0.4745,0.0,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.51,20000,0.7142,621.8,1.486,0,0.2858,0.0005,13.255,0.0023,0.374,8.373,1.2689,1.2045,7,2.3544,8,0.4913,0.4659,0.0,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,2.4,0,0.52,20000,0.7142,621.8,1.486,0,0.2858,0.0006,13.11,0.0034,0.482,8.2301,1.2435,1.1806,7,2.3097,8,0.4821,0.4571,0.0,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.17,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.866,0.0,nan,11.9774,nan,nan,0,5.0911,6,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.18,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.626,0.0,nan,11.7375,nan,nan,0,4.8235,7,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.19,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.383,0.0,nan,11.4946,nan,nan,0,4.4745,7,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.2,20000,0.7142,621.8,1.486,0,0.2858,0.0,16.146,0.0,nan,11.2572,nan,nan,0,4.2255,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.21,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.905,0.0,nan,11.0162,nan,nan,0,3.9525,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.22,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.664,0.0,nan,10.7749,nan,nan,0,3.7053,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.23,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.426,0.0,nan,10.5376,3.3896,3.3896,1,3.4911,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.24,20000,0.7142,621.8,1.486,0,0.2858,0.0,15.189,0.0,nan,10.3002,3.1858,3.1858,1,3.2924,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.25,20000,0.7142,621.8,1.486,0,0.2858,0.0,14.949,0.0,nan,10.0602,2.886,2.8838,2,3.1118,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.26,20000,0.7142,621.8,1.486,0,0.2858,0.0,14.715,0.0,nan,9.8259,2.7227,2.7196,2,2.9524,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.27,20000,0.7142,621.8,1.486,0,0.2858,0.0,14.472,0.0,nan,9.5838,2.4878,2.4819,3,2.8025,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.28,20000,0.7142,621.8,1.486,0,0.2858,0.0,14.234,0.0,nan,9.3455,2.3599,2.3533,3,2.668,8,nan,nan,nan,0,0,0
linq,35.0,3.0,eb1168,0.11675778353879479,0,3.2,0,0.29,20000,0.7142,621.8,1.486,0,0.2858,0.0,13.993,0.0,nan,9.1045,2.1471,2.1359,4,2.5438,8,nan,nan,nan,0,0,0
