a,j0,w_j,P0_twin,P_strip0,P_surv1,P_surv2,twin_ratio,nbar_det,nbar_det_repsd,n1_solv,n1_solv_repsd,bin0,bin0_repsd,w1_solv,w1_solv_repsd,midHot,midHot_repsd,deepKE,deepKE_repsd,KE1_mean,KE1_mean_repsd,KE1_sd,KE1_sd_repsd,KE2_mean,KE2_mean_repsd,KE1_conv,KE1_conv_repsd,conv_n0_frac,conv_n0_frac_repsd
2.0,2.0,1.5,1.0,0.06794305553752494,0.2719678337639972,0.36931876200191394,0.24982018864952688,4.251323475721066,0.01375452374566117,0.22662160244193433,0.004997240614595348,0.02552254472435195,0.003950320036064643,0.7634253473581221,0.01084530148638395,1.0239008078053353,0.004790444934487874,0.5377904246745415,0.009031986331160122,0.6629390378200242,0.003213462745942043,0.07891107147803113,0.0029845381132891104,0.6377753844931572,0.0039949237781789085,0.7737136196819699,0.006002828608754788,0.06811377245508982,0.012559066470269142
2.0,2.0,2.0,1.0,0.050473714022616384,0.21148990759096084,0.3345569179966632,0.23865779032934642,4.3191173786053305,0.009409138009323512,0.2115515429935079,0.005006801685460746,0.020262869660460023,0.0033740205457602197,0.7893434945717285,0.0070200998398759476,1.0538092611332435,0.007131831865350293,0.5383437302786944,0.009154540106598913,0.6572559957208944,0.0026636363197817823,0.0731035111100203,0.0030476503627663446,0.6320429490698974,0.005252927812036719,0.7744758894640397,0.006776941883807393,0.055202095808383235,0.013656279494611385
2.0,2.5,0.5,1.0,0.008813526714800441,0.20473186059477844,0.5669020699600608,0.04304912136877842,4.284444596568091,0.00889153664502441,0.21361214398252582,0.0050356903674293,0.0035140562248995983,0.0013548620190401402,0.8080507684016952,0.009878531330234117,1.0081704169414256,0.002848755204687172,0.5400238864357195,0.009964466708206327,0.657500668663547,0.0030084464515488076,0.0708081218001124,0.003766860971879135,0.661960951536331,0.0034522859718119866,0.7724841223725846,0.006822063933067256,0.009605788423153693,0.00531145076248105
2.0,2.5,1.0,1.0,0.030896141928610715,0.2190514128328321,0.41768180887718426,0.14104516163147934,4.298660551296094,0.010354841182795645,0.2149007519433034,0.004898525416699764,0.011409273457466229,0.002340790788891796,0.804152370243974,0.009322400872042818,1.0267520183246497,0.004311746037747241,0.5404821161908275,0.009822424455238695,0.6592191551806388,0.0027581162239155932,0.07421344252655186,0.0028382840588809985,0.6442212738095711,0.0038036061368881442,0.7778772810934308,0.0069336936252352675,0.03056387225548902,0.006792622809172984
2.0,2.5,1.5,1.0,0.033150164121768015,0.18519232249435014,0.350971324373573,0.17900398718083663,4.343225173420957,0.011760197468930228,0.20797251855685836,0.004123391990749787,0.012264968966776195,0.0020638073526581496,0.8105007907668415,0.00881443917760779,1.0522334647229226,0.006765862841119386,0.536244055979557,0.010224345668720098,0.6559640242066035,0.0026982438488061945,0.07018805401274313,0.00244999055220166,0.6335275724181915,0.005518709337950691,0.7733095295592577,0.006165000557039256,0.03280938123752495,0.008262197369070159
2.0,2.5,2.0,1.0,0.027400893042691322,0.14742214389149,0.2994447549147087,0.18586687399458615,4.397704454180357,0.012482586994585347,0.19965290753925716,0.004058855810388983,0.010131434830230011,0.0023642987407618923,0.8335891619861059,0.010430802910117264,1.0833351576090953,0.00916160603225313,0.5400250130845279,0.008386653080197086,0.6520141356063598,0.0025235020567551184,0.06571982706560105,0.0034908111320052664,0.6259005079623006,0.004693423157627784,0.7719857166389524,0.008771181440531056,0.026571856287425154,0.009540641405235476
2.0,3.0,0.5,1.0,0.0009245839968362689,0.05838167650285265,0.43943399723804466,0.015836886712067816,4.38765288426433,0.007871535290878705,0.18209760059948685,0.002406018672739141,0.00034227820372398685,0.0005004608720958321,0.882562258499855,0.009753985751633455,1.0372152027029606,0.003599906195093712,0.53905424070523,0.008079675071435064,0.6442085427594468,0.0019465607687203933,0.052242282625017344,0.00353102508578357,0.6466920375590347,0.004357632447086195,0.7747529831266418,0.01648222502897482,0.0008732534930139721,0.001848558552027447
2.0,3.0,1.0,1.0,0.009553029235101141,0.1116683643546988,0.3510564027056637,0.08554821493361621,4.39711117196057,0.011532200366012702,0.19346883628890685,0.0033432257310559753,0.0033657356699525374,0.0014422655179931485,0.8504791704167545,0.008600959662083506,1.0588842558221387,0.005126275575403571,0.539486593147496,0.010144163012456473,0.6492177178245233,0.002850819048397352,0.06068246959508997,0.0028647939662097984,0.6344785464819408,0.005458070160461205,0.7722781397105423,0.00774006487900667,0.010790918163672655,0.005785186790301741
2.0,3.0,1.5,1.0,0.014173545468643774,0.11050466794115937,0.2922766409433752,0.1282619615326186,4.428338353413655,0.010634838846556083,0.19253645751773285,0.0037292821760452196,0.005419404892296458,0.0014739935037980255,0.859602756771988,0.009987268220432012,1.0866738152813102,0.00709464619819095,0.5350211720395294,0.008377977537918085,0.6495192721136726,0.002038101338510321,0.061820130161243624,0.0036646432242426015,0.6234129405896358,0.005270945069144746,0.776522250420658,0.01104824096128143,0.013597804391217563,0.005954753198146944
2.0,3.0,2.0,1.0,0.013575488465163333,0.09378364126212566,0.2445990122547958,0.1447532670140178,4.477580777656079,0.011719249731661288,0.18954517638628973,0.0031468370195677038,0.005134173055859803,0.001535007669859686,0.8754764962572041,0.008920167995921265,1.123094857246903,0.010728007640597174,0.5382392320766555,0.008374191327935336,0.647549480168257,0.002485655589042495,0.05897647682831697,0.0036382366063725247,0.6141080566490387,0.0048766765743125376,0.7753020786305022,0.009197916546224162,0.014034431137724554,0.005896751517130951
2.5,1.0,0.5,1.0,0.4312407691214906,0.49873755776193923,0.06875610054951087,0.8646647167633872,3.93169267981015,0.008698542364905514,0.25716820684445146,0.007638686997741772,0.15975264695144212,0.00712606847714983,0.6140002296260646,0.018941779642714276,0.9578177829517182,0.0021000518692038746,0.5398653384959803,0.004959871776418204,0.6818681713584125,0.003511277535500909,0.09772285968996947,0.0028534039768350248,0.5683590048019549,0.00700997908308746,0.7738026763203082,0.003691083036712453,0.4393712574850299,0.02138152224114626
2.5,1.0,1.0,1.0,0.2979864430906633,0.4714076115748238,0.2005646408261146,0.6321205593078669,4.027336619204089,0.011859129424582367,0.2576633847905256,0.00684459684826631,0.10949479737130341,0.006972586980899906,0.5910325005421341,0.008693917370171457,0.973148695757852,0.00252838849560049,0.5405325107926685,0.007173894722971988,0.6791870382511194,0.0028874906163859973,0.09216857474638873,0.0026599369689910865,0.6077041125144603,0.005740597196917631,0.7731726935499966,0.0039212966463088705,0.30276946107784436,0.028049798171948477
2.5,1.0,1.5,1.0,0.20027773329205628,0.4116001088184277,0.2869654787394849,0.4865832855753844,4.1169450529390295,0.011905917448928015,0.24959978545772513,0.004135791751488655,0.07257438846294269,0.005382415591264898,0.631165839706488,0.008500245874882005,0.9909123523678108,0.003464373047891072,0.5399659920498804,0.004870137018037683,0.6757075751343975,0.003329249502485389,0.08835676316443204,0.002505768115040968,0.6247571923370424,0.005436194962127622,0.7737643319074067,0.0038314661933788186,0.19592065868263472,0.02161578576340539
2.5,1.0,2.0,1.0,0.13368473066555683,0.33974959615686784,0.32598084070932193,0.39348017533428487,4.200449525374224,0.014062675223438662,0.23464613946377166,0.005865398216115796,0.04904846659364731,0.00489034192661416,0.6937028408402225,0.011782363200932738,1.0135574029638972,0.005492610141265258,0.5412273275546373,0.006010034335215097,0.670505430294526,0.0028022158939785707,0.08289601273659736,0.002530777629120619,0.6322385910793014,0.004686108595266985,0.7736737243760873,0.0048754165301980335,0.13173652694610777,0.019994025578858102
2.5,1.5,0.5,1.0,0.18583794296842582,0.5842263407025495,0.21893479029450555,0.31809237280357844,4.0700871668492145,0.007930895310888277,0.2857458792877679,0.006736341861833154,0.06887778386272363,0.005590889779073665,0.5840860982218595,0.008508716341188067,0.9710025123332798,0.0021987112329848587,0.5411957380367042,0.007443172484654819,0.6847116339272726,0.0030541560371514756,0.09188892231878894,0.0020172225614195145,0.6118781887653505,0.006179166225713851,0.773809903996757,0.0030580442412277077,0.18594061876247506,0.0220208108085705
2.5,1.5,1.0,1.0,0.1693630429501379,0.44173923355401395,0.3098639079424187,0.3834004998549193,4.126140927345746,0.009953170412950749,0.2552180261630927,0.0064107946517908045,0.0615188024826579,0.005702869231283211,0.6400634123163066,0.010263925849308022,0.9876841986848616,0.0024897525538912853,0.5398591943996496,0.00732507157322,0.6767858301339963,0.0028411732698352863,0.08807788546000579,0.0027149880027679423,0.630059508218544,0.004908961543785289,0.7738950000087179,0.004032129187859376,0.16679141716566867,0.022591283025293066
2.5,1.5,1.5,1.0,0.12326137425309613,0.35353681587600777,0.3439962021480432,0.3486521593166305,4.1971978824388465,0.010812665966516576,0.23791833428010642,0.006160012025376122,0.04479280759401242,0.004878652245297471,0.6968673336617538,0.009091264367937273,1.0073565997254394,0.003561980996637255,0.5406005202869818,0.005316494310993344,0.6707056818317789,0.0032175968370223677,0.08317389221872895,0.002833800693208455,0.635598558846408,0.004727208681804044,0.773844395987806,0.00592958845582968,0.12063373253493014,0.019917167316257256
2.5,1.5,2.0,1.0,0.08540360549480723,0.278693583581288,0.34334736339485034,0.3064426686734147,4.268277656078861,0.013759065670675136,0.22566607099167957,0.005757820044963154,0.030953358890105878,0.0036797715359968295,0.7405960262260387,0.010260987042132382,1.0320785993252402,0.005424279462707617,0.5398214866000772,0.006510752384377593,0.6649097729043821,0.0035309246628834373,0.0777990876212558,0.0034566188515687654,0.6336213060096182,0.005584401875439296,0.7722239753919383,0.005403218327159757,0.08582834331337325,0.01477556586752241
2.5,2.0,0.5,1.0,0.05140515977434706,0.4392865835545413,0.4474825116468895,0.11701964434787855,4.196570372398686,0.008425518719743194,0.25784513451062013,0.00520793773081695,0.01879107338444688,0.0028064858791874083,0.7166251320772705,0.008838216782379659,0.9887343554041562,0.0025032503343581695,0.5412846793539429,0.007235223217207893,0.6755626133425011,0.00244706101115307,0.08433776196775873,0.0026227363326027397,0.6507440715527338,0.003924254726424676,0.7734613592077632,0.003893524544931668,0.052894211576846296,0.008697961030383042
2.5,2.0,1.0,1.0,0.08014089771897488,0.34462657918358447,0.3985667181647728,0.23254415811115772,4.224876779846659,0.011992784453583928,0.23696299662123255,0.004625766929232941,0.029310423512230743,0.004497575907375755,0.7227482503658264,0.009799512508468743,1.0070960350020999,0.0032878105019970767,0.5376779915915,0.006389232704284241,0.6701060378013439,0.003040636913062571,0.08181457828833107,0.0029345187931203976,0.6428343900192673,0.004995819593273023,0.7748131450312773,0.005300396054259282,0.08065119760479042,0.0175604011739114
2.5,2.0,1.5,1.0,0.06794305553752494,0.2719678337639972,0.36931876200191394,0.24982018864952688,4.279184921504199,0.01059333736077832,0.22325122446215004,0.004458991763648947,0.02478094194961665,0.0036771875089364205,0.7535985869776729,0.007739774659189999,1.0292984647148415,0.004609573675488179,0.5405930428495225,0.006512414029168382,0.6652155035874826,0.0028160810543021698,0.07720909548028787,0.002530184459963009,0.6384944048862028,0.004578909349123117,0.7746969249114161,0.005248607281901526,0.06649201596806387,0.014847996861047123
2.5,2.0,2.0,1.0,0.050473714022616384,0.21148990759096084,0.3345569179966632,0.23865779032934642,4.343088262139467,0.014530223475113556,0.21023312840008201,0.004933743048612382,0.018540069368382622,0.0030418036661733856,0.7827838804751898,0.010757155702111113,1.0578822571577102,0.006988037204986551,0.5408946583055959,0.006215036399217562,0.659717766096397,0.0034455370551018465,0.07234520668430576,0.003499835376001319,0.6323269081110839,0.0054034373030336065,0.7741128102016054,0.006822225124776639,0.049089321357285436,0.011665282279263701
2.5,2.5,0.5,1.0,0.008813526714800441,0.20473186059477844,0.5669020699600608,0.04304912136877842,4.301387367652428,0.007974900342284236,0.21212135059506068,0.004518157602082066,0.0032858707557502733,0.0015530884778860708,0.7943513528315037,0.00727139319272146,1.011122892302146,0.0029578876849048145,0.5395584739018572,0.005857801311538766,0.6592012191442137,0.0028949276741116244,0.07056259474365027,0.002971429503659199,0.6637984247704886,0.0043855498220218905,0.7741089351435771,0.006794258729794362,0.009543413173652695,0.005815328879324864
2.5,2.5,1.0,1.0,0.030896141928610715,0.2190514128328321,0.41768180887718426,0.14104516163147934,4.318558324205914,0.010041778113335955,0.21409556465546412,0.00553144656237593,0.010838809784592918,0.002287363333606062,0.791678023818644,0.008506441504702962,1.030760154065712,0.004155565533631729,0.5402051712053345,0.004534415060337239,0.6607049222977813,0.00243482712501559,0.07226587203984079,0.002411285003290202,0.644995870298778,0.0038693586185137158,0.7741238010185455,0.005650413848810172,0.02975299401197605,0.007396114769822275
2.5,2.5,1.5,1.0,0.033150164121768015,0.18519232249435014,0.350971324373573,0.17900398718083663,4.360989412194232,0.013199842138811766,0.20687262087313787,0.00527488533693322,0.01197973713033954,0.002512484130396032,0.7989663638179735,0.009994758791826663,1.055266719644384,0.005786558273247279,0.5406252772550907,0.006160922634595426,0.6582817733386246,0.00253745000131437,0.07082169745314898,0.002979785560381536,0.6338480366148693,0.00499415586251136,0.7761933325811919,0.008122455430560315,0.031998502994011975,0.008867840128142882
2.5,2.5,2.0,1.0,0.027400893042691322,0.14742214389149,0.2994447549147087,0.18586687399458615,4.413506297918949,0.013823741357604075,0.19853906107904584,0.004515325939799202,0.010154253377144942,0.0022365841704126495,0.8253790402036185,0.011182561784968185,1.0868770670194101,0.007880824039282197,0.5389874818620544,0.005821635913782049,0.6537390502201593,0.0024625021799445073,0.0646243128602003,0.0038211759588534107,0.625893943891695,0.005037859266744729,0.7715826547016468,0.008317445551698265,0.028443113772455092,0.008712567188497453
2.5,3.0,0.5,1.0,0.0009245839968362689,0.05838167650285265,0.43943399723804466,0.015836886712067816,4.400408451989777,0.007702728353971419,0.18240633481102142,0.0025736001667533677,0.0002852318364366557,0.0004071579376405839,0.871284323139584,0.006996730829144928,1.0390637093623318,0.0033911937725931702,0.5388328159617878,0.005882055351237342,0.6447166919193438,0.0018210944554815118,0.05249812339413137,0.003483315861267133,0.6468387942522935,0.004580240643285836,0.772836090381054,0.011544442892287277,0.0011851297405189622,0.0020240130958885257
2.5,3.0,1.0,1.0,0.009553029235101141,0.1116683643546988,0.3510564027056637,0.08554821493361621,4.41233114275283,0.009797767935299163,0.1924541552779794,0.002994664956027208,0.0034570098576122677,0.0014822678626776598,0.8414982040202825,0.006812166896572252,1.061773356687745,0.004647564082630118,0.540671188281086,0.006082340074161594,0.6505324191254105,0.002220093706560566,0.06085165131757688,0.003110369911830524,0.6339326464608758,0.003391591901500249,0.7735914272034883,0.008719464496092469,0.00873253493013972,0.0045315339497399125
2.5,3.0,1.5,1.0,0.014173545468643774,0.11050466794115937,0.2922766409433752,0.1282619615326186,4.442702628696605,0.010546045664575256,0.19178145359204143,0.003835752780762957,0.005259675063891932,0.001902940717980919,0.8507950524552568,0.009381485091291148,1.087175258915084,0.006492806272999484,0.541366862681382,0.006421676012101563,0.6500600330629803,0.0021031532465199954,0.061178749602252835,0.0033753126780944605,0.6240846341455561,0.004422344840968623,0.7763962971406558,0.010015656432862527,0.014658183632734531,0.0071824318528012215
2.5,3.0,2.0,1.0,0.013575488465163333,0.09378364126212566,0.2445990122547958,0.1447532670140178,4.491374589266155,0.011718211725629582,0.18821300830543497,0.0031580636974018524,0.004461025921869296,0.0016487107803153796,0.8697485198771536,0.0069812073345826425,1.1239688854392993,0.010849758561380247,0.5400844367410051,0.00594826388060512,0.6479855930207568,0.002449096955349268,0.05757209447730435,0.003569183522113642,0.616104345809063,0.004015595615878969,0.7732527045825378,0.00956726703540638,0.012911676646706588,0.006482226076230828
3.0,1.0,0.5,1.0,0.4312407691214906,0.49873755776193923,0.06875610054951087,0.8646647167633872,3.9535870755750273,0.009317503635778563,0.24886049049484638,0.007557163549497401,0.15797280029207741,0.007203553028831631,0.6251072574489549,0.017888304337637564,0.960637866139448,0.0014022809364147705,0.5404260628113166,0.0039547188500232006,0.6866086636182526,0.0035750563839967546,0.095437681815576,0.002257690580887819,0.5712989718329337,0.004884562739405056,0.7741435231760935,0.003648694789349498,0.4351297405189621,0.023890969694462704
3.0,1.0,1.0,1.0,0.2979864430906633,0.4714076115748238,0.2005646408261146,0.6321205593078669,4.045055220883534,0.01070883457191969,0.25033568230604025,0.008030650629759797,0.10894715224534501,0.00791955579737164,0.5989954263319323,0.009671305564040547,0.9750906383712,0.002149983157603998,0.5407128581780388,0.003753335369984582,0.6827134960310617,0.0033751499942146473,0.09113543319714353,0.002537620428333818,0.6088524936969413,0.0061801094107653476,0.7744276078999556,0.0033622611048385867,0.30295658682634735,0.029254842330810417
3.0,1.0,1.5,1.0,0.20027773329205628,0.4116001088184277,0.2869654787394849,0.4865832855753844,4.134001916757941,0.010750118955780152,0.2432995679307206,0.005438692534828398,0.07198110624315444,0.005559605291995825,0.6363254615413491,0.008072433598923767,0.9930781475184703,0.0032658924052952802,0.5409729635378496,0.003810122122390366,0.6775237600081309,0.0028118034501625937,0.08615211768695001,0.0026925858129575857,0.6260719577943502,0.004883779150473718,0.7736751070747205,0.0043751633416270795,0.2000998003992016,0.021584237307195494
3.0,1.0,2.0,1.0,0.13368473066555683,0.33974959615686784,0.32598084070932193,0.39348017533428487,4.211733296823659,0.011010791185889638,0.2328097564438354,0.0052291037466525095,0.0479417670682731,0.005014109521868452,0.692559490646338,0.008677080860151997,1.0150673934095964,0.004585568101853315,0.5390474214539244,0.004680807543875426,0.672005428751762,0.002888424179771021,0.08221162524137672,0.0024796266025486164,0.6319570311766554,0.004765956643498551,0.7744332357727165,0.004329004367383788,0.13260978043912175,0.019907589068286387
3.0,1.5,0.5,1.0,0.18583794296842582,0.5842263407025495,0.21893479029450555,0.31809237280357844,4.086550748448339,0.008484802575215165,0.2805207544672169,0.006974251099149533,0.06769121942314714,0.00597329073392645,0.5869405900359215,0.007746681456134778,0.9728363955309093,0.001662574620343218,0.5414002273061262,0.0031005899765958324,0.6873118061972147,0.002446557413997938,0.0898904010235559,0.0017848745145020361,0.6131175579530177,0.005092410536909174,0.7730829293620541,0.0031996018112230473,0.1843188622754491,0.02142079045097932
3.0,1.5,1.0,1.0,0.1693630429501379,0.44173923355401395,0.3098639079424187,0.3834004998549193,4.138383077765608,0.010697158901724837,0.2522589144271792,0.006344696576976139,0.06103961299744432,0.0046027129324267045,0.6386789651371358,0.010137080995329678,0.9888933689722931,0.0030947514620755885,0.5410494455317306,0.005434024084755724,0.6789970060283533,0.002537643945385382,0.08629772125776851,0.0022560909180184907,0.6298674385820066,0.005052183302265796,0.7737212823755847,0.0034265068264934103,0.1702844311377246,0.018800595632594258
3.0,1.5,1.5,1.0,0.12326137425309613,0.35353681587600777,0.3439962021480432,0.3486521593166305,4.209748083242059,0.010229295837958053,0.23393174464957522,0.00644624139519348,0.04393711208470245,0.004490831536408031,0.6966696064014529,0.008548958474311108,1.00880642457607,0.004151127675699932,0.5410920404932393,0.00429726918839676,0.6720752696205743,0.0026197353140441646,0.08161625225633774,0.002794820749627491,0.6378943340531411,0.003900346645564814,0.7731602918735465,0.005110780021971233,0.12075848303393212,0.01718634713648213
3.0,1.5,2.0,1.0,0.08540360549480723,0.278693583581288,0.34334736339485034,0.3064426686734147,4.279915115005476,0.01329679611185807,0.22148250033154673,0.005714508640211708,0.030747991967871483,0.004192090243020139,0.7400959683021178,0.008882332233681497,1.0330941120298442,0.005691907762262218,0.5420000644817481,0.004599245518630252,0.6669212434178374,0.0030714091641548215,0.07719821317835047,0.0031239327244531228,0.6342676649459947,0.005249299912335005,0.7731981710057901,0.005688847569718408,0.08077594810379242,0.01502080307220885
3.0,2.0,0.5,1.0,0.05140515977434706,0.4392865835545413,0.4474825116468895,0.11701964434787855,4.205412559328222,0.007552851755500356,0.2555322831216706,0.004933874617986455,0.01884811975173421,0.0029585205499872546,0.711970084448887,0.008291814963917284,0.9890271356664123,0.0019445661461530075,0.541619090642458,0.001992402777470806,0.6782746265876645,0.0026986105629939142,0.08382018167750953,0.002211621390651506,0.6504308738552192,0.004089302578456173,0.7746720473267806,0.0042351878828605595,0.051584331337325345,0.011257586399852984
3.0,2.0,1.0,1.0,0.08014089771897488,0.34462657918358447,0.3985667181647728,0.23254415811115772,4.234380704636728,0.01005024737610323,0.2336537720317707,0.005371137721521285,0.029390288426433004,0.0038614345621284705,0.7221207583416812,0.008583810515646174,1.0079783542721337,0.003573201024002072,0.5413043483105001,0.004487639605533364,0.6713363813724967,0.003208178315544985,0.08013248292613412,0.003389758752552395,0.6439902216061086,0.004624357366403248,0.7729700768354095,0.006093706256163179,0.07840568862275449,0.015161928158331978
3.0,2.0,1.5,1.0,0.06794305553752494,0.2719678337639972,0.36931876200191394,0.24982018864952688,4.290046549835707,0.01006429193819085,0.22154315792840726,0.004888316416560451,0.022829956188389927,0.003309394041129938,0.7551184922307027,0.008445713145429086,1.0300298788348725,0.00458216447153402,0.5406515288730126,0.004340829511400827,0.6654167862377772,0.0030039465054866616,0.07634657472859195,0.0031195145035965394,0.6390210120108492,0.004415617336961755,0.7736021110469607,0.006406558124613017,0.06474550898203592,0.01259129599416611
3.0,2.0,2.0,1.0,0.050473714022616384,0.21148990759096084,0.3345569179966632,0.23865779032934642,4.351348576122672,0.014173149440374077,0.20873123298379084,0.004732217406116507,0.01794678714859438,0.00312510064810694,0.7818012653405594,0.010139907214019485,1.0586160154826458,0.007972345424760009,0.5408770706804957,0.003827185594977277,0.6602572721473845,0.0031732007362538415,0.07109979641040422,0.003655243080238528,0.6329405439898194,0.0047900079443808094,0.7735048120903327,0.007410327298513185,0.05058632734530938,0.01346405587520067
3.0,2.5,0.5,1.0,0.008813526714800441,0.20473186059477844,0.5669020699600608,0.04304912136877842,4.311621485943776,0.007271908762650528,0.20973474389882737,0.004429657943919198,0.0029321832785688205,0.00150080695821641,0.7951411313694736,0.0060820734744415055,1.0128752412433337,0.002675462174152413,0.5405670287557011,0.00424125091483073,0.6594817719154701,0.0021753081405384046,0.069550770060161,0.0031839193752497786,0.6639362717868943,0.0028997884489872757,0.7736436340672106,0.007572219892944814,0.008545409181636725,0.0060510627316971285
3.0,2.5,1.0,1.0,0.030896141928610715,0.2190514128328321,0.41768180887718426,0.14104516163147934,4.325472343921139,0.009287084775230856,0.21173364700683028,0.004324416621568738,0.01115826944140197,0.0019942584523771653,0.7900221336834793,0.006749280039969103,1.0316583246506157,0.0033482803628928706,0.5407575258682065,0.00444263025687129,0.6615343842910274,0.003077191416081804,0.07140613919162606,0.0032023975461199974,0.6459464436238546,0.0043952717922627685,0.7729376095862127,0.006051829179878163,0.029565868263473054,0.008067536412388552
3.0,2.5,1.5,1.0,0.033150164121768015,0.18519232249435014,0.350971324373573,0.17900398718083663,4.368211482292807,0.010074345713471971,0.20502128450011456,0.004249234764942782,0.011683096020445418,0.002031377021224799,0.7995852043781803,0.008183281510043765,1.0559788162594597,0.004458265454173324,0.5410984161856015,0.004229020518357306,0.6581118473787239,0.0028445840435802287,0.06946377896194994,0.0032021472694806663,0.6344402507522856,0.0043928970635214604,0.7761247397164315,0.006731604967637752,0.0341816367265469,0.009703345742554187
3.0,2.5,2.0,1.0,0.027400893042691322,0.14742214389149,0.2994447549147087,0.18586687399458615,4.417556589996349,0.013128403612606896,0.19852936337898908,0.004167658667359878,0.009994523548740418,0.0023439690534769976,0.8230354399533776,0.010280993897086919,1.0859094567550882,0.008463025138053807,0.5414810413119296,0.004510709175947466,0.6549001528901828,0.0025979373321699632,0.06555382547808694,0.0036347504504655277,0.6260752579918125,0.004568224747650016,0.7743631095666862,0.00821414108250754,0.027320359281437126,0.009358994384816056
3.0,3.0,0.5,1.0,0.0009245839968362689,0.05838167650285265,0.43943399723804466,0.015836886712067816,4.40530303030303,0.007847050609687142,0.18199764073538907,0.002416725376961915,0.00042214311792625046,0.0005082367667047207,0.8689160337443038,0.006139822158081336,1.0395464877494904,0.0030338503288300255,0.5412105742490209,0.002734229617684676,0.6453560303743261,0.001956700499798695,0.05235887807218342,0.003141118048488606,0.6464704976292722,0.004371376952209305,0.7741384997614965,0.010539653760886477,0.001372255489021956,0.002467251196065728
3.0,3.0,1.0,1.0,0.009553029235101141,0.1116683643546988,0.3510564027056637,0.08554821493361621,4.416233114275283,0.00994330831086024,0.19102936592614864,0.003397259409443058,0.003787878787878788,0.0015149573023050913,0.8392337736074156,0.006681616545281381,1.0618198378113317,0.005113337558261927,0.5413276824914957,0.0043351374971862455,0.6500081450779128,0.0023765480207228783,0.060124805355749905,0.0030730764485033205,0.6354671225223839,0.004540529603739716,0.7746126031050006,0.009534958656152136,0.010541417165668664,0.006019460838887761
3.0,3.0,1.5,1.0,0.014173545468643774,0.11050466794115937,0.2922766409433752,0.1282619615326186,4.444174424972618,0.0100101139280131,0.19185155527638753,0.002767584281406081,0.0050200803212851405,0.0016461688692494423,0.8481419948735681,0.009566023125277804,1.0841031723424417,0.0061628051624658476,0.540446111212485,0.003308084995927839,0.651148829618966,0.0022491555990828307,0.06113585393712861,0.0030717528683384923,0.6246500958898339,0.005133084313889504,0.7763196816983591,0.008201465350627294,0.014408682634730538,0.006318328279473836
3.0,3.0,2.0,1.0,0.013575488465163333,0.09378364126212566,0.2445990122547958,0.1447532670140178,4.492321558963124,0.012705793611852024,0.1878379903281344,0.002920553939359779,0.004963033953997809,0.0016151482123761224,0.867119661979945,0.01075593428746715,1.1226478108581224,0.008940355365678549,0.5402695291785408,0.004705720877235044,0.648726016655098,0.0025043863071557565,0.057178381121554205,0.00349994576176547,0.6158063769088687,0.0048502973415050134,0.7706916197092296,0.012460148582352022,0.01378493013972056,0.006137128930617147
